,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,1.6823064088821411,1.58846116065979,1.5450993776321411,1.5126183032989502,1.48933744430542,1.4760990142822266,1.470969319343567,1.45648,1.466629147529602,1.45075,1.4412235021591189,1.44184,1.4599459171295166,1.44685,1.4451862573623655,1.44034,1.4422340393066406,1.44637,1.4446500539779663,1.45463,1.4662115573883057,1.47675,1.4517754316329956,1.45822,1.4392447471618652,1.46362,1.436079740524292,1.47977,1.4479577541351318,1.49866,1.466310977935791,1.50155,1.4504934549331665,1.51892,1.4513849020004272,1.51911,1.4752976894378662,1.53865,1.471887469291687,1.60551,1.4794909954071045,1.58413,1.4871429204940796,1.86275,1.5529766082763672,1.5369123220443726
1,1.6791536808013916,1.5757843255996704,1.519406795501709,1.4926587343215942,1.4833095073699951,1.4635893106460571,1.4497027397155762,1.43809,1.4345698356628418,1.4296,1.4323760271072388,1.43543,1.4164737462997437,1.42054,1.418086290359497,1.44616,1.4265053272247314,1.43608,1.421873927116394,1.44331,1.4241714477539062,1.42576,1.4251015186309814,1.44621,1.423620343208313,1.47011,1.4246593713760376,1.47903,1.4355666637420654,1.48168,1.4401936531066897,1.5121,1.4519120454788208,1.53349,1.453171968460083,1.52235,1.4446361064910889,1.53217,1.4530457258224487,1.57645,1.4611575603485107,1.60534,1.4757928848266602,1.68546,1.520970344543457,1.505603551864624
2,1.687942624092102,1.5736767053604126,1.5306930541992188,1.4975539445877075,1.4827566146850586,1.4717732667922974,1.4606479406356812,1.44508,1.4514870643615725,1.43039,1.4331117868423462,1.42718,1.4308828115463257,1.4313,1.4222674369812012,1.43174,1.4275004863739014,1.43775,1.4363737106323242,1.44595,1.4184818267822266,1.44805,1.4227060079574585,1.46695,1.4310388565063477,1.44832,1.417233943939209,1.48516,1.4282606840133667,1.48388,1.440086841583252,1.4953,1.4497185945510864,1.50306,1.4536421298980713,1.57343,1.4517722129821775,1.56757,1.4567389488220217,1.59074,1.462979078292847,1.63659,1.4815545082092283,1.81308,1.5334417819976809,1.5183875560760498
3,1.6891562938690186,1.600442886352539,1.539873123168945,1.5032851696014404,1.4807536602020264,1.469646692276001,1.4572083950042725,1.44444,1.448185920715332,1.43609,1.447797179222107,1.43319,1.443120360374451,1.43999,1.4323121309280396,1.44697,1.4436122179031372,1.46312,1.439788579940796,1.45553,1.4363199472427368,1.46717,1.4467976093292236,1.48389,1.4590167999267578,1.50398,1.4523261785507202,1.50498,1.4610817432403564,1.51101,1.469207525253296,1.52892,1.4639276266098022,1.54226,1.4680074453353882,1.55134,1.4753636121749878,1.57145,1.481905817985535,1.56017,1.4881021976470947,1.67587,1.529829740524292,1.74527,1.5411946773529053,1.5226519107818604
4,1.6786344051361084,1.5809247493743896,1.5388338565826416,1.510093092918396,1.482482671737671,1.4654898643493652,1.4528347253799438,1.44052,1.4406452178955078,1.4318,1.4254194498062134,1.41842,1.4229488372802734,1.41724,1.416604995727539,1.4252,1.4093109369277954,1.43148,1.414521098136902,1.42566,1.421155333518982,1.45024,1.4181288480758667,1.44921,1.4237686395645142,1.46659,1.4231364727020264,1.46442,1.428118109703064,1.50569,1.4284924268722534,1.4897,1.429160475730896,1.51354,1.4460670948028564,1.52051,1.4532263278961182,1.57824,1.4715811014175415,1.61445,1.4690771102905271,1.61969,1.4990960359573364,1.72313,1.510678768157959,1.5079172849655151
5,1.6732224225997925,1.580069065093994,1.5266276597976685,1.5093023777008057,1.4764941930770874,1.4570074081420898,1.446390151977539,1.42489,1.4335548877716064,1.4215,1.435530424118042,1.42881,1.4234251976013184,1.43044,1.4361186027526855,1.43989,1.4202607870101929,1.43458,1.4260905981063845,1.44915,1.4352465867996216,1.45587,1.4324980974197388,1.47832,1.4350725412368774,1.47768,1.448576807975769,1.48007,1.4480831623077393,1.48535,1.4409890174865725,1.5083,1.4452890157699585,1.52485,1.459917426109314,1.5292,1.4625229835510254,1.54845,1.4638588428497314,1.56353,1.470954656600952,1.64598,1.4900742769241333,1.73343,1.498529314994812,1.5025420188903809
6,1.70314359664917,1.5941338539123535,1.5259088277816772,1.5055698156356812,1.4741337299346924,1.4762943983078003,1.4582489728927612,1.44133,1.4624605178833008,1.44279,1.4392870664596558,1.43878,1.4320557117462158,1.43567,1.4418904781341553,1.4467,1.4334747791290283,1.45711,1.4267635345458984,1.45687,1.4566715955734253,1.44773,1.4352397918701172,1.46855,1.4403384923934937,1.46965,1.452394962310791,1.48983,1.4552136659622192,1.4991,1.4586000442504885,1.51866,1.4650276899337769,1.5595,1.4657089710235596,1.56329,1.489742875099182,1.56142,1.4709405899047852,1.56877,1.4736649990081787,1.66652,1.5052489042282104,1.74883,1.5191601514816284,1.519264817237854
7,1.6773369312286377,1.5831907987594604,1.5474321842193604,1.5070515871047974,1.4799113273620603,1.4672716856002808,1.4581314325332642,1.43121,1.447992205619812,1.44179,1.4338725805282593,1.43187,1.4296234846115112,1.43645,1.4266078472137451,1.43447,1.434649109840393,1.44211,1.4305946826934814,1.45453,1.435499906539917,1.45371,1.4356471300125122,1.47226,1.4422513246536257,1.48779,1.456699013710022,1.46995,1.4483404159545898,1.49529,1.460831642150879,1.51164,1.4603885412216189,1.53332,1.4678608179092407,1.53604,1.4761149883270264,1.61167,1.479900360107422,1.602,1.5039043426513672,1.62998,1.5150829553604126,1.66298,1.550303339958191,1.5292768478393557
8,1.6847416162490845,1.5852149724960327,1.5357630252838137,1.498540282249451,1.485437512397766,1.459019899368286,1.4554344415664673,1.43022,1.4406898021697998,1.42867,1.4379150867462158,1.42314,1.4248744249343872,1.41581,1.427473783493042,1.42651,1.4195563793182373,1.44505,1.4193123579025269,1.44196,1.43136727809906,1.44808,1.42899751663208,1.4512,1.4326053857803345,1.46893,1.4392635822296145,1.50018,1.4519296884536743,1.49481,1.4506579637527466,1.53209,1.4465491771697998,1.521,1.4572532176971436,1.54886,1.4799525737762451,1.60656,1.4751909971237185,1.60348,1.4776134490966797,1.65341,1.47324538230896,1.73081,1.511516809463501,1.49635648727417
9,1.7136156558990479,1.600434422492981,1.5411709547042847,1.5103970766067505,1.499859094619751,1.472180962562561,1.4644043445587158,1.44775,1.4546846151351929,1.44356,1.440083384513855,1.43817,1.44478178024292,1.44707,1.432814598083496,1.43709,1.429071068763733,1.44348,1.4371676445007324,1.44417,1.4357366561889648,1.45817,1.4415723085403442,1.45499,1.4604754447937012,1.46845,1.4554272890090942,1.47699,1.4516891241073608,1.49626,1.4548536539077759,1.48824,1.4621970653533936,1.52549,1.4667977094650269,1.563,1.4695079326629639,1.56717,1.482967734336853,1.58005,1.4942675828933716,1.67498,1.5065282583236694,1.72035,1.5588217973709106,1.5255272388458252
