,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.8505,0.8626,0.8631,0.8708,0.8714,0.8685,0.874,0.8784,0.8771,0.8778,0.8771,0.8781,0.8733,0.8663,0.8739,0.871,0.8782,0.8646,0.8748,0.8592,0.8752,0.8461,0.8714,0.6527,0.8639,0.8697
1,0.7647,0.7731,0.7741,0.778,0.7807,0.7815,0.7822,0.7835,0.7829,0.7879,0.7855,0.7854,0.7879,0.7825,0.7886,0.78,0.7859,0.7765,0.7843,0.7607,0.7836,0.7492,0.7796,0.5488,0.7727,0.7744
2,0.8471,0.8613,0.8641,0.8647,0.8666,0.8657,0.869,0.8754,0.8754,0.875,0.875,0.8751,0.8751,0.8704,0.8709,0.8698,0.8759,0.8575,0.8753,0.8587,0.8733,0.8449,0.8677,0.8067,0.8694,0.8689
3,0.8515,0.8559,0.8603,0.8659,0.8707,0.8744,0.871,0.8806,0.8741,0.8752,0.874,0.8704,0.8767,0.8686,0.8761,0.8655,0.8725,0.8629,0.8715,0.8575,0.8682,0.8413,0.8724,0.5432,0.8572,0.863
4,0.8503,0.8594,0.8654,0.8638,0.8745,0.8684,0.8747,0.874,0.8756,0.873,0.8708,0.873,0.8748,0.8677,0.8736,0.8672,0.8737,0.8599,0.8727,0.8553,0.8732,0.8417,0.8697,0.6036,0.8569,0.8646
5,0.8499,0.8599,0.8655,0.8708,0.8703,0.8749,0.8751,0.88,0.8769,0.8786,0.8733,0.8732,0.8754,0.8741,0.874,0.8677,0.8741,0.87,0.8773,0.8582,0.876,0.8411,0.8715,0.8182,0.8642,0.8701
6,0.8473,0.8596,0.8643,0.8664,0.8736,0.8691,0.8744,0.8781,0.8761,0.8768,0.8787,0.8743,0.8781,0.8738,0.8769,0.872,0.8765,0.8624,0.8756,0.8563,0.8766,0.8437,0.8699,0.8148,0.8658,0.8662
7,0.8512,0.8597,0.8659,0.8675,0.8747,0.8736,0.8741,0.8769,0.8741,0.8751,0.8753,0.8778,0.8758,0.8762,0.8794,0.8693,0.8745,0.8688,0.875,0.8535,0.8737,0.8448,0.872,0.6121,0.8655,0.8662
8,0.8505,0.8595,0.8651,0.867,0.8723,0.8689,0.8752,0.8765,0.8749,0.8765,0.8725,0.8698,0.8785,0.8704,0.875,0.8686,0.873,0.8608,0.8721,0.8566,0.8714,0.8397,0.8658,0.8208,0.8626,0.8685
9,0.8449,0.8585,0.8673,0.869,0.8673,0.8693,0.8774,0.8797,0.8737,0.8753,0.8761,0.8754,0.8765,0.8747,0.8797,0.8707,0.8761,0.8653,0.8739,0.8595,0.8756,0.6854,0.8686,0.7994,0.8671,0.87
