,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.8481,0.8553,0.865,0.8647,0.8721,0.8724,0.8758,0.8803,0.8786,0.8802,0.8739,0.8785,0.8764,0.8785,0.877,0.8775,0.8765,0.8743,0.8783,0.8766,0.8782,0.8739,0.8763,0.8691,0.8728,0.8673,0.8756,0.8661,0.8735,0.868,0.8764,0.8687,0.8786,0.8592,0.8708,0.8535,0.8747,0.8488,0.8731,0.844,0.8725,0.8277,0.8658,0.7052,0.8641,0.8688
1,0.8544,0.8621,0.8654,0.8653,0.8696,0.8744,0.8759,0.8801,0.8773,0.8779,0.8795,0.8773,0.8772,0.8755,0.8773,0.8743,0.8782,0.875,0.8799,0.8741,0.8765,0.8673,0.8774,0.8679,0.8787,0.8715,0.8817,0.8695,0.8745,0.8662,0.8791,0.8621,0.8765,0.8624,0.8743,0.8585,0.872,0.8472,0.8729,0.8363,0.8731,0.8358,0.8688,0.7968,0.8628,0.8651
2,0.8506,0.8627,0.8657,0.8675,0.8723,0.8713,0.8749,0.8758,0.8747,0.874,0.8757,0.8752,0.8743,0.8783,0.8767,0.8803,0.8794,0.8758,0.8779,0.879,0.8801,0.8758,0.8821,0.8702,0.8764,0.8724,0.8784,0.8725,0.8798,0.8662,0.877,0.8629,0.8766,0.8632,0.8753,0.8623,0.8743,0.8539,0.8738,0.8388,0.8711,0.8307,0.8674,0.7926,0.864,0.8624
3,0.8474,0.8588,0.8659,0.8709,0.8723,0.8734,0.8744,0.8799,0.8764,0.8776,0.8786,0.8751,0.8761,0.8762,0.875,0.8709,0.8708,0.872,0.8765,0.8745,0.8785,0.8743,0.8812,0.8739,0.8788,0.8684,0.8755,0.8729,0.8742,0.8626,0.8745,0.8592,0.8734,0.853,0.8684,0.8499,0.8711,0.8449,0.8744,0.8356,0.8697,0.8202,0.8681,0.7255,0.8601,0.8597
4,0.8438,0.8571,0.865,0.8662,0.8688,0.8695,0.8702,0.8758,0.8728,0.8776,0.8759,0.8751,0.8743,0.8726,0.8742,0.8731,0.8742,0.873,0.8809,0.8752,0.8753,0.8716,0.8776,0.8686,0.8736,0.8694,0.8723,0.8649,0.8731,0.8612,0.8755,0.8589,0.8743,0.8578,0.8722,0.8479,0.8724,0.8455,0.8716,0.8309,0.8712,0.8334,0.8617,0.7224,0.859,0.8643
5,0.8513,0.8576,0.8661,0.8651,0.8678,0.8724,0.8743,0.8751,0.8725,0.8771,0.8752,0.8747,0.8748,0.8746,0.8752,0.8718,0.876,0.8694,0.8714,0.8664,0.8783,0.874,0.875,0.8682,0.8766,0.8712,0.8756,0.8656,0.8761,0.8637,0.879,0.8606,0.8754,0.8632,0.8763,0.8592,0.8759,0.8506,0.8729,0.8537,0.8684,0.8328,0.8648,0.5089,0.857,0.8604
6,0.8522,0.8611,0.8665,0.8708,0.8736,0.8745,0.8741,0.8781,0.8774,0.8769,0.8805,0.8807,0.8766,0.8782,0.8794,0.8759,0.8811,0.8751,0.8722,0.8718,0.8768,0.8745,0.8767,0.8681,0.8797,0.868,0.8805,0.8703,0.8785,0.8617,0.8771,0.8601,0.8763,0.867,0.8773,0.8542,0.8742,0.851,0.8713,0.8373,0.8738,0.8411,0.8726,0.7948,0.863,0.8715
7,0.8513,0.8621,0.8676,0.8688,0.8696,0.8721,0.8752,0.8729,0.8753,0.8794,0.8755,0.8766,0.8753,0.8744,0.8712,0.8723,0.8752,0.8731,0.8734,0.874,0.8775,0.8675,0.876,0.8693,0.8748,0.8658,0.8718,0.8637,0.8756,0.8604,0.8722,0.8607,0.8743,0.8588,0.8733,0.8447,0.8735,0.8508,0.8713,0.8189,0.8707,0.8361,0.8645,0.8232,0.859,0.8635
8,0.8462,0.8612,0.8638,0.8698,0.8694,0.8719,0.8753,0.8798,0.8728,0.8801,0.882,0.877,0.8766,0.8751,0.8813,0.8776,0.8768,0.8753,0.8761,0.8789,0.8772,0.8699,0.8772,0.872,0.8768,0.8666,0.878,0.8678,0.8748,0.8656,0.8751,0.8638,0.8763,0.8618,0.8747,0.8512,0.8749,0.8512,0.873,0.8539,0.8764,0.7038,0.8683,0.7858,0.8531,0.8573
9,0.8453,0.8598,0.862,0.8691,0.8695,0.869,0.8765,0.8767,0.8719,0.8772,0.8748,0.8774,0.8774,0.8747,0.8768,0.8744,0.8765,0.8743,0.877,0.8764,0.8788,0.8722,0.8772,0.8707,0.8778,0.8694,0.8789,0.8659,0.8784,0.867,0.8788,0.8625,0.8772,0.8529,0.8759,0.8444,0.8733,0.8463,0.8753,0.8382,0.872,0.8184,0.8683,0.6485,0.8571,0.8629
