,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951171875,0.951,0.90234375,0.902,0.853515625,0.854,0.8046875,0.805,0.755859375,0.756,0.70703125,0.707,0.658203125,0.658,0.609375,0.609,0.560546875,0.561,0.51171875,0.512,0.462890625,0.463,0.4140625,0.414,0.365234375,0.365,0.31640625,0.316,0.267578125,0.268,0.21875,0.219,0.169921875,0.17,0.12109375,0.121,0.072265625,0.072,0.072
