,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.949,0.961,0.9674,0.9667,0.9701,0.9707,0.972,0.9741,0.9724,0.9739,0.9711,0.9754,0.9728,0.9734,0.9729,0.9712,0.9726,0.9696,0.971,0.9674,0.9721,0.9622,0.97,0.9277,0.9611,0.9639
1,0.9473,0.9573,0.9621,0.966,0.9672,0.9707,0.9703,0.9727,0.9712,0.9754,0.9742,0.9736,0.973,0.9731,0.9742,0.9725,0.9729,0.9705,0.9724,0.9684,0.9723,0.9599,0.9705,0.9313,0.9644,0.9663
2,0.9478,0.9592,0.9633,0.9651,0.9682,0.9669,0.9685,0.972,0.9728,0.9742,0.9728,0.9729,0.9736,0.9713,0.9714,0.9698,0.9743,0.9679,0.9703,0.9631,0.9708,0.9543,0.9679,0.93,0.9638,0.965
3,0.9483,0.9591,0.9643,0.9673,0.9685,0.9694,0.9701,0.9719,0.9715,0.9742,0.9702,0.9726,0.9711,0.9708,0.9738,0.9713,0.9715,0.9693,0.9718,0.9655,0.9704,0.9596,0.9684,0.9336,0.964,0.9664
4,0.9467,0.9591,0.9635,0.9644,0.97,0.9693,0.9706,0.9725,0.9731,0.974,0.9741,0.9751,0.9732,0.9748,0.9723,0.9729,0.973,0.9694,0.9726,0.9679,0.9731,0.96,0.9701,0.9163,0.9615,0.965
5,0.9492,0.96,0.9658,0.9669,0.9678,0.9701,0.9699,0.9714,0.9704,0.972,0.9726,0.9744,0.9715,0.9713,0.972,0.9725,0.9728,0.9698,0.9709,0.9669,0.9697,0.9645,0.9688,0.9274,0.9633,0.9644
6,0.9481,0.9609,0.9643,0.9684,0.97,0.971,0.9721,0.9737,0.9736,0.9736,0.9719,0.9719,0.9731,0.9734,0.9739,0.9722,0.9741,0.9702,0.97,0.9652,0.9703,0.9534,0.9685,0.9392,0.9635,0.9657
7,0.9473,0.9594,0.9635,0.967,0.968,0.9687,0.9706,0.9757,0.972,0.9736,0.9737,0.9734,0.9739,0.9747,0.9748,0.9747,0.9742,0.9727,0.9736,0.9697,0.9733,0.9582,0.9718,0.6335,0.9614,0.9626
8,0.9455,0.9587,0.9636,0.9659,0.968,0.9701,0.9705,0.9732,0.9719,0.9739,0.9722,0.9743,0.9734,0.9749,0.972,0.974,0.9731,0.9709,0.9717,0.9661,0.97,0.9523,0.9681,0.9438,0.9654,0.965
9,0.946,0.96,0.965,0.9669,0.9695,0.9693,0.9707,0.9728,0.9724,0.9743,0.9719,0.9729,0.9736,0.9737,0.9742,0.9733,0.9747,0.9698,0.9723,0.9688,0.9733,0.9628,0.9731,0.9311,0.963,0.9678
