,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.3233164250850677,0.2118851840496063,0.162964642047882,0.1410275250673294,0.1221453845500946,0.1167350187897682,0.1098934113979339,0.0,0.105232298374176,0.0,0.0992994755506515,0.0,0.1024106815457344,0.0,0.0977943390607833,0.0,0.0957328155636787,0.0,0.095306359231472,0.0,0.1007036343216896,0.0,0.1029932275414466,0.0,0.0970238149166107,0.0,0.1003676950931549,0.0,0.1053137555718422,0.0,0.1067086085677146,0.0,0.1110340356826782,0.0,0.1070008277893066,0.0,0.1197379156947135,0.0,0.124023325741291,0.0,0.1280612200498581,0.0,0.1467968821525573,0.0,0.1818232387304306,0.1668873727321624
1,0.3232652842998504,0.2074600309133529,0.15971539914608,0.1348719745874405,0.1196896955370903,0.1153778806328773,0.1101582646369934,0.0,0.0997437015175819,0.0,0.0994493141770362,0.0,0.095180332660675,0.0,0.0961042121052742,0.0,0.0921800881624221,0.0,0.0972140654921531,0.0,0.1007467657327652,0.0,0.0971786975860595,0.0,0.1053176373243331,0.0,0.0988099426031112,0.0,0.0995086580514907,0.0,0.100694790482521,0.0,0.1068430170416832,0.0,0.1100339218974113,0.0,0.1040311902761459,0.0,0.1158531159162521,0.0,0.1131860688328743,0.0,0.1283341199159622,0.0,0.1678535342216491,0.1536071598529815
2,0.3261192440986633,0.207532450556755,0.1615158021450042,0.1342975497245788,0.1225048080086708,0.1071436926722526,0.1040607690811157,0.0,0.098331481218338,0.0,0.0957058742642402,0.0,0.0954261198639869,0.0,0.0970220938324928,0.0,0.0958781912922859,0.0,0.0947842299938201,0.0,0.1036953851580619,0.0,0.1032760739326477,0.0,0.1058486551046371,0.0,0.1029989272356033,0.0,0.1104962155222892,0.0,0.1034996062517166,0.0,0.1144866123795509,0.0,0.1124520897865295,0.0,0.1151414811611175,0.0,0.1136071383953094,0.0,0.1260623633861541,0.0,0.1402226388454437,0.0,0.1713760048151016,0.1593801826238632
3,0.3205329477787018,0.2125520259141922,0.1607968509197235,0.1377380937337875,0.1231461763381958,0.1119257435202598,0.1026750579476356,0.0,0.1000819653272628,0.0,0.0972598120570182,0.0,0.0945484042167663,0.0,0.0952626168727874,0.0,0.0930118039250373,0.0,0.0937769636511802,0.0,0.0968039184808731,0.0,0.0944269746541976,0.0,0.1022937893867492,0.0,0.09806390106678,0.0,0.099998190999031,0.0,0.1051334217190742,0.0,0.1059065461158752,0.0,0.1074629724025726,0.0,0.1059548109769821,0.0,0.117689236998558,0.0,0.1303876638412475,0.0,0.1533698290586471,0.0,0.1580004245042801,0.1433740258216858
4,0.3348213136196136,0.2206301242113113,0.1700282096862793,0.1446418911218643,0.1298932433128357,0.1222002655267715,0.116762988269329,0.0,0.1011487767100334,0.0,0.0975596159696579,0.0,0.1029156371951103,0.0,0.0991154015064239,0.0,0.0966157242655754,0.0,0.0993485301733017,0.0,0.0993750765919685,0.0,0.0985118746757507,0.0,0.1001679226756095,0.0,0.1032371968030929,0.0,0.1100470572710037,0.0,0.1058593764901161,0.0,0.1178377941250801,0.0,0.1163614839315414,0.0,0.1248179301619529,0.0,0.1294204145669937,0.0,0.1269608587026596,0.0,0.1328930109739303,0.0,0.1585567444562912,0.1418148279190063
5,0.3157295882701874,0.2037224173545837,0.16285440325737,0.1305664330720901,0.1194428950548172,0.1091908663511276,0.1031776145100593,0.0,0.0977678894996643,0.0,0.0940119847655296,0.0,0.0933829993009567,0.0,0.0965845957398414,0.0,0.0923593640327453,0.0,0.0975290983915329,0.0,0.0961209312081337,0.0,0.1040337681770324,0.0,0.10773716121912,0.0,0.1068456172943115,0.0,0.1067009270191192,0.0,0.1101849973201751,0.0,0.1138174161314964,0.0,0.1132417991757392,0.0,0.1126130744814872,0.0,0.1112880334258079,0.0,0.1165166348218917,0.0,0.1328276246786117,0.0,0.153874933719635,0.1420008093118667
6,0.3240392208099365,0.2145820558071136,0.1688724905252456,0.1404431164264679,0.1260068267583847,0.1151053011417388,0.1139044314622879,0.0,0.1033502221107482,0.0,0.0990469083189964,0.0,0.0994047746062278,0.0,0.0966801419854164,0.0,0.1000787764787674,0.0,0.1027610823512077,0.0,0.0982433930039405,0.0,0.1025751829147338,0.0,0.1029536128044128,0.0,0.1020652875304222,0.0,0.102235309779644,0.0,0.1058168485760688,0.0,0.1073218658566474,0.0,0.1024528667330741,0.0,0.1068450063467025,0.0,0.1117567867040634,0.0,0.1125502809882164,0.0,0.1403816789388656,0.0,0.1489199995994568,0.1388225555419922
7,0.3276430368423462,0.2214631587266922,0.1723242104053497,0.1459252387285232,0.1330136805772781,0.1185815185308456,0.1157365962862968,0.0,0.1060913205146789,0.0,0.103865198791027,0.0,0.1017896607518196,0.0,0.0987487733364105,0.0,0.0950543880462646,0.0,0.0972251594066619,0.0,0.1007358133792877,0.0,0.1028335690498352,0.0,0.103014700114727,0.0,0.1038384288549423,0.0,0.1122649163007736,0.0,0.1102405786514282,0.0,0.1155115514993667,0.0,0.1212670803070068,0.0,0.1243209615349769,0.0,0.1290864795446396,0.0,0.135600596666336,0.0,0.1405011564493179,0.0,0.1809350401163101,0.1609153747558593
8,0.3294442594051361,0.2156093269586563,0.1641230583190918,0.139126569032669,0.1250742673873901,0.1151452660560607,0.109124094247818,0.0,0.100987397134304,0.0,0.097921997308731,0.0,0.0942535102367401,0.0,0.0976347476243972,0.0,0.0960512980818748,0.0,0.0925623551011085,0.0,0.098317876458168,0.0,0.0941661074757576,0.0,0.1005017235875129,0.0,0.1027507409453392,0.0,0.1110756322741508,0.0,0.1079395413398742,0.0,0.106887049973011,0.0,0.1084255948662757,0.0,0.1175511702895164,0.0,0.1164908334612846,0.0,0.1296701729297638,0.0,0.1425701975822448,0.0,0.1635929346084594,0.1509820818901062
9,0.3247501850128174,0.2135271430015564,0.16262894868850708,0.13901358842849731,0.12292851507663727,0.11276241391897202,0.10880107432603836,0.0,0.10235375910997391,0.0,0.10764577984809875,0.0,0.0985906720161438,0.0,0.09736184030771255,0.0,0.09637916833162308,0.0,0.09944397211074829,0.0,0.10006900131702423,0.0,0.11087554693222046,0.0,0.10479900240898132,0.0,0.10296504944562912,0.0,0.10598263889551163,0.0,0.10791395604610443,0.0,0.11480167508125305,0.0,0.1138962134718895,0.0,0.10885493457317352,0.0,0.11200258880853653,0.0,0.13462132215499878,0.0,0.1381741762161255,0.0,0.1818418949842453,0.16172873973846436
