,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0,0.9483,0.9612,0.9637,0.9669,0.967,0.9685,0.9689,0.0,0.9708,0.0,0.9731,0.0,0.9731,0.0,0.9724,0.0,0.9726,0.0,0.9719,0.0,0.9733,0.0,0.9707,0.0,0.9707,0.0,0.9705,0.0,0.9703,0.0,0.9713,0.0,0.9705,0.0,0.9706,0.0,0.9695,0.0,0.9683,0.0,0.9706,0.0,0.9704,0.0,0.9697,0.0,0.9698,0.0,0.9697,0.0,0.9695,0.0,0.9697,0.0,0.968,0.0,0.9703,0.0,0.9693,0.0,0.9701,0.0,0.9709,0.0,0.9702,0.0,0.9696,0.0,0.968,0.0,0.9681,0.0,0.9694,0.0,0.967,0.0,0.9687,0.0,0.9676,0.0,0.9653,0.0,0.9682,0.0,0.9662,0.0,0.9661,0.0,0.9675,0.0,0.9674,0.0,0.9683,0.0,0.9651,0.0,0.9652,0.0,0.9632,0.0,0.9574,0.0,0.9486,0.0,0.9414,0.9464
1,0.9507,0.9597,0.9661,0.968,0.9694,0.9725,0.9724,0.0,0.9726,0.0,0.9725,0.0,0.9718,0.0,0.9733,0.0,0.9716,0.0,0.9723,0.0,0.9727,0.0,0.9728,0.0,0.9732,0.0,0.9732,0.0,0.969,0.0,0.9722,0.0,0.9728,0.0,0.9724,0.0,0.9713,0.0,0.9714,0.0,0.9724,0.0,0.9713,0.0,0.9722,0.0,0.9713,0.0,0.9683,0.0,0.9717,0.0,0.9676,0.0,0.9697,0.0,0.9692,0.0,0.9696,0.0,0.9705,0.0,0.9705,0.0,0.9702,0.0,0.968,0.0,0.9688,0.0,0.9673,0.0,0.9672,0.0,0.9679,0.0,0.9661,0.0,0.9663,0.0,0.9669,0.0,0.966,0.0,0.9662,0.0,0.9641,0.0,0.9637,0.0,0.9633,0.0,0.9615,0.0,0.9622,0.0,0.959,0.0,0.9577,0.0,0.9542,0.0,0.9454,0.0,0.9313,0.9365
2,0.9495,0.9624,0.9639,0.968,0.97,0.9724,0.9703,0.0,0.9719,0.0,0.9726,0.0,0.9741,0.0,0.9715,0.0,0.9717,0.0,0.9717,0.0,0.9719,0.0,0.9739,0.0,0.973,0.0,0.9713,0.0,0.9733,0.0,0.973,0.0,0.973,0.0,0.9713,0.0,0.972,0.0,0.9698,0.0,0.9706,0.0,0.9698,0.0,0.9687,0.0,0.9683,0.0,0.9699,0.0,0.9682,0.0,0.9692,0.0,0.97,0.0,0.9674,0.0,0.9675,0.0,0.9683,0.0,0.969,0.0,0.9684,0.0,0.968,0.0,0.9677,0.0,0.9685,0.0,0.9692,0.0,0.9657,0.0,0.9658,0.0,0.9651,0.0,0.967,0.0,0.9659,0.0,0.9648,0.0,0.9661,0.0,0.966,0.0,0.9634,0.0,0.9633,0.0,0.9617,0.0,0.9626,0.0,0.9632,0.0,0.9649,0.0,0.9569,0.0,0.9406,0.9439
3,0.9483,0.9593,0.9654,0.9665,0.969,0.9701,0.9684,0.0,0.9714,0.0,0.97,0.0,0.9727,0.0,0.9727,0.0,0.9701,0.0,0.9706,0.0,0.9724,0.0,0.971,0.0,0.9724,0.0,0.9713,0.0,0.9716,0.0,0.9719,0.0,0.9723,0.0,0.9703,0.0,0.9701,0.0,0.9727,0.0,0.9698,0.0,0.9709,0.0,0.9726,0.0,0.97,0.0,0.9697,0.0,0.9698,0.0,0.9705,0.0,0.9693,0.0,0.9701,0.0,0.9688,0.0,0.9685,0.0,0.9697,0.0,0.9685,0.0,0.9678,0.0,0.9686,0.0,0.9689,0.0,0.9672,0.0,0.9679,0.0,0.9672,0.0,0.9681,0.0,0.9679,0.0,0.9661,0.0,0.9664,0.0,0.9663,0.0,0.966,0.0,0.9653,0.0,0.9652,0.0,0.9638,0.0,0.9619,0.0,0.9604,0.0,0.9599,0.0,0.9518,0.0,0.9439,0.9492
4,0.9491,0.9595,0.9641,0.9667,0.9684,0.9696,0.972,0.0,0.9711,0.0,0.9708,0.0,0.9724,0.0,0.9709,0.0,0.9734,0.0,0.9729,0.0,0.9705,0.0,0.9726,0.0,0.9716,0.0,0.9727,0.0,0.9706,0.0,0.9701,0.0,0.9718,0.0,0.9707,0.0,0.9715,0.0,0.9723,0.0,0.9733,0.0,0.971,0.0,0.9709,0.0,0.9708,0.0,0.9695,0.0,0.9691,0.0,0.9697,0.0,0.9704,0.0,0.9694,0.0,0.9682,0.0,0.9686,0.0,0.9656,0.0,0.9675,0.0,0.9672,0.0,0.9668,0.0,0.9657,0.0,0.9668,0.0,0.9685,0.0,0.9657,0.0,0.9656,0.0,0.964,0.0,0.9646,0.0,0.9655,0.0,0.9647,0.0,0.9623,0.0,0.9635,0.0,0.9642,0.0,0.9625,0.0,0.9633,0.0,0.9553,0.0,0.958,0.0,0.9526,0.0,0.9424,0.9466
5,0.9482,0.958,0.9635,0.9651,0.9668,0.9677,0.9691,0.0,0.9712,0.0,0.9708,0.0,0.9701,0.0,0.9717,0.0,0.9706,0.0,0.971,0.0,0.9712,0.0,0.9698,0.0,0.971,0.0,0.9701,0.0,0.9705,0.0,0.9702,0.0,0.9697,0.0,0.9704,0.0,0.9705,0.0,0.9705,0.0,0.9707,0.0,0.9702,0.0,0.9702,0.0,0.9688,0.0,0.968,0.0,0.968,0.0,0.9699,0.0,0.969,0.0,0.9687,0.0,0.9682,0.0,0.9691,0.0,0.969,0.0,0.9691,0.0,0.968,0.0,0.9685,0.0,0.9661,0.0,0.9649,0.0,0.9654,0.0,0.9651,0.0,0.9658,0.0,0.9675,0.0,0.9652,0.0,0.968,0.0,0.9662,0.0,0.966,0.0,0.9627,0.0,0.9606,0.0,0.9581,0.0,0.9569,0.0,0.9542,0.0,0.9469,0.0,0.9429,0.0,0.9357,0.9397
6,0.9505,0.9608,0.9654,0.9671,0.9674,0.969,0.9709,0.0,0.9718,0.0,0.9726,0.0,0.9727,0.0,0.9723,0.0,0.9718,0.0,0.973,0.0,0.9715,0.0,0.9708,0.0,0.9739,0.0,0.9735,0.0,0.972,0.0,0.9716,0.0,0.9717,0.0,0.9708,0.0,0.9716,0.0,0.9716,0.0,0.9726,0.0,0.9723,0.0,0.9711,0.0,0.9703,0.0,0.9701,0.0,0.9703,0.0,0.9705,0.0,0.9706,0.0,0.9693,0.0,0.969,0.0,0.9694,0.0,0.9688,0.0,0.9715,0.0,0.97,0.0,0.9694,0.0,0.9669,0.0,0.9682,0.0,0.9681,0.0,0.9677,0.0,0.967,0.0,0.9633,0.0,0.9645,0.0,0.9654,0.0,0.9646,0.0,0.963,0.0,0.9602,0.0,0.961,0.0,0.9628,0.0,0.9633,0.0,0.9583,0.0,0.9515,0.0,0.9496,0.0,0.9402,0.9453
7,0.9507,0.9592,0.9638,0.966,0.9671,0.9685,0.9694,0.0,0.9707,0.0,0.9688,0.0,0.9706,0.0,0.9704,0.0,0.9704,0.0,0.9679,0.0,0.9692,0.0,0.9721,0.0,0.9691,0.0,0.97,0.0,0.9702,0.0,0.9715,0.0,0.9705,0.0,0.9687,0.0,0.9693,0.0,0.9691,0.0,0.9679,0.0,0.9672,0.0,0.9675,0.0,0.9678,0.0,0.9676,0.0,0.9676,0.0,0.9678,0.0,0.9675,0.0,0.968,0.0,0.9666,0.0,0.9655,0.0,0.9673,0.0,0.9677,0.0,0.9681,0.0,0.9665,0.0,0.9681,0.0,0.9675,0.0,0.9682,0.0,0.9675,0.0,0.9657,0.0,0.9664,0.0,0.9649,0.0,0.9661,0.0,0.9638,0.0,0.968,0.0,0.9647,0.0,0.9614,0.0,0.9599,0.0,0.9583,0.0,0.9566,0.0,0.953,0.0,0.9451,0.0,0.9386,0.9418
8,0.9489,0.9583,0.9643,0.9652,0.9689,0.9695,0.9713,0.0,0.9707,0.0,0.9708,0.0,0.9741,0.0,0.972,0.0,0.972,0.0,0.9714,0.0,0.9722,0.0,0.9708,0.0,0.973,0.0,0.9728,0.0,0.9705,0.0,0.973,0.0,0.9703,0.0,0.9705,0.0,0.9709,0.0,0.9705,0.0,0.9708,0.0,0.9686,0.0,0.9689,0.0,0.9702,0.0,0.9679,0.0,0.9698,0.0,0.9688,0.0,0.9693,0.0,0.9692,0.0,0.9681,0.0,0.9694,0.0,0.9702,0.0,0.9679,0.0,0.9692,0.0,0.9706,0.0,0.9677,0.0,0.9696,0.0,0.9678,0.0,0.968,0.0,0.9653,0.0,0.9655,0.0,0.9653,0.0,0.9648,0.0,0.966,0.0,0.9632,0.0,0.9645,0.0,0.9635,0.0,0.9632,0.0,0.9619,0.0,0.9601,0.0,0.9601,0.0,0.9483,0.0,0.9314,0.9356
9,0.946,0.9591,0.9689,0.9693,0.9698,0.9722,0.9729,0.0,0.9726,0.0,0.9712,0.0,0.9704,0.0,0.9715,0.0,0.9707,0.0,0.9692,0.0,0.9719,0.0,0.9719,0.0,0.9707,0.0,0.9714,0.0,0.9711,0.0,0.9719,0.0,0.9714,0.0,0.9691,0.0,0.973,0.0,0.9718,0.0,0.9709,0.0,0.9733,0.0,0.9719,0.0,0.9709,0.0,0.9704,0.0,0.9696,0.0,0.9725,0.0,0.9726,0.0,0.972,0.0,0.9708,0.0,0.9708,0.0,0.9725,0.0,0.9686,0.0,0.9703,0.0,0.9689,0.0,0.9724,0.0,0.9709,0.0,0.9697,0.0,0.9707,0.0,0.9684,0.0,0.9684,0.0,0.9682,0.0,0.9678,0.0,0.9682,0.0,0.9663,0.0,0.9658,0.0,0.9648,0.0,0.9664,0.0,0.9601,0.0,0.9623,0.0,0.9565,0.0,0.9535,0.0,0.9343,0.9401
