,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.9461,0.957,0.963,0.9639,0.9667,0.9705,0.9715,0.9729,0.9724,0.9731,0.9712,0.9699,0.9715,0.9686,0.9715,0.967,0.9715,0.9549,0.9693,0.9515,0.9706,0.8207,0.9615,0.6958,0.9525,0.9554
1,0.9499,0.9603,0.9651,0.9646,0.9685,0.9703,0.9698,0.9705,0.9729,0.9737,0.9716,0.9686,0.9728,0.9655,0.9717,0.9654,0.9711,0.9552,0.9688,0.9535,0.9703,0.9329,0.9659,0.6568,0.9569,0.9602
2,0.948,0.9599,0.9644,0.9679,0.97,0.9711,0.9723,0.973,0.9729,0.9729,0.9715,0.9707,0.9733,0.9663,0.9718,0.964,0.9717,0.9596,0.9706,0.9485,0.9728,0.9453,0.9692,0.7306,0.9611,0.9629
3,0.9511,0.9614,0.9661,0.9679,0.97,0.9711,0.9709,0.9718,0.9741,0.9721,0.9734,0.9726,0.9731,0.9686,0.9732,0.9637,0.9745,0.9616,0.9722,0.9506,0.9672,0.9369,0.9666,0.7704,0.9581,0.9604
4,0.9476,0.9593,0.962,0.9647,0.9661,0.9689,0.9709,0.971,0.97,0.9703,0.9701,0.9711,0.9705,0.9661,0.9696,0.9643,0.9725,0.9588,0.9667,0.9475,0.9684,0.9416,0.9667,0.9048,0.9585,0.9597
5,0.946,0.9575,0.9644,0.9662,0.9666,0.9695,0.9726,0.9697,0.9709,0.9682,0.9705,0.9682,0.9709,0.9657,0.9707,0.9605,0.9698,0.9613,0.9717,0.9516,0.971,0.9379,0.9662,0.7564,0.9572,0.9601
6,0.95,0.9608,0.9649,0.9683,0.9682,0.9717,0.971,0.9725,0.9721,0.9709,0.9709,0.9714,0.9725,0.9671,0.9724,0.9638,0.971,0.9555,0.971,0.9422,0.9665,0.9276,0.9644,0.8884,0.9579,0.9609
7,0.9513,0.9612,0.966,0.9668,0.969,0.968,0.971,0.97,0.9721,0.9706,0.9707,0.97,0.9695,0.9676,0.9718,0.958,0.9713,0.9579,0.9671,0.9493,0.9672,0.7581,0.9658,0.6795,0.953,0.9572
8,0.9441,0.958,0.9623,0.9657,0.9676,0.9682,0.9678,0.969,0.9693,0.968,0.97,0.9656,0.9707,0.9683,0.9711,0.9638,0.9716,0.9629,0.9708,0.9398,0.9695,0.9337,0.9669,0.6736,0.9564,0.9621
9,0.9502,0.9618,0.9619,0.9665,0.9677,0.9698,0.9712,0.971,0.9725,0.9714,0.9712,0.9729,0.9716,0.9694,0.9732,0.9625,0.9703,0.9595,0.9704,0.9542,0.9689,0.9415,0.9689,0.8911,0.9644,0.9658
