,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.9468,0.9573,0.9636,0.9657,0.9679,0.9706,0.9697,0.973,0.9731,0.968,0.9733,0.9671,0.9709,0.9664,0.9723,0.965,0.9723,0.9553,0.9719,0.9647,0.9743,0.9575,0.9732,0.9582,0.9725,0.9429,0.9726,0.9461,0.9705,0.9439,0.97,0.9292,0.9692,0.9223,0.9687,0.9305,0.9707,0.845,0.9682,0.8737,0.9667,0.9125,0.9656,0.6879,0.9528,0.9585
1,0.947,0.9595,0.9658,0.9664,0.968,0.9717,0.9692,0.9712,0.9695,0.9689,0.9721,0.9672,0.971,0.9617,0.9711,0.9577,0.9686,0.9598,0.9718,0.9643,0.9705,0.9548,0.9727,0.9575,0.9689,0.9456,0.9717,0.9476,0.9704,0.9463,0.9723,0.9336,0.9706,0.9374,0.9673,0.9357,0.969,0.9086,0.9675,0.8549,0.9632,0.8922,0.962,0.7472,0.9551,0.9577
2,0.9446,0.9587,0.9629,0.9651,0.9684,0.9704,0.9719,0.9706,0.9714,0.9686,0.9714,0.9675,0.9723,0.9647,0.9701,0.9615,0.9718,0.9596,0.9718,0.9591,0.9716,0.9608,0.9718,0.9502,0.9711,0.9504,0.9711,0.9484,0.9688,0.946,0.9692,0.9189,0.9677,0.9397,0.9689,0.9333,0.9695,0.9085,0.9684,0.8723,0.9653,0.8033,0.9533,0.7216,0.9488,0.953
3,0.9461,0.9571,0.9652,0.967,0.9686,0.9712,0.9733,0.9719,0.973,0.9715,0.9725,0.97,0.9738,0.9653,0.9744,0.9638,0.9719,0.963,0.9721,0.9606,0.9721,0.9547,0.9714,0.955,0.9719,0.9548,0.9728,0.9398,0.9716,0.9445,0.9707,0.9532,0.971,0.9419,0.9706,0.9433,0.9714,0.9142,0.9686,0.8446,0.9665,0.8888,0.96,0.7004,0.949,0.9527
4,0.9462,0.9588,0.9638,0.9676,0.9696,0.9692,0.9714,0.9717,0.9708,0.9683,0.9725,0.9667,0.9717,0.9639,0.9706,0.9628,0.9721,0.9663,0.9706,0.9573,0.9698,0.9599,0.9713,0.9499,0.9679,0.9539,0.9711,0.9543,0.9703,0.9243,0.9679,0.9294,0.9708,0.9116,0.968,0.8849,0.9668,0.9146,0.9666,0.9119,0.9643,0.6601,0.9623,0.8226,0.9554,0.9573
5,0.951,0.9631,0.966,0.9661,0.9695,0.9708,0.9723,0.9722,0.9724,0.9716,0.9717,0.9691,0.9728,0.9674,0.9741,0.9638,0.9731,0.9601,0.973,0.9646,0.9711,0.9591,0.9724,0.9533,0.9715,0.9481,0.9711,0.9414,0.9706,0.9505,0.9725,0.947,0.9702,0.9324,0.969,0.9231,0.9667,0.9156,0.9651,0.923,0.9662,0.8963,0.9639,0.8666,0.9616,0.9642
6,0.9503,0.9607,0.9639,0.9653,0.968,0.9685,0.9707,0.97,0.9717,0.9709,0.9706,0.9656,0.9699,0.9692,0.9722,0.9627,0.9723,0.9658,0.9722,0.9632,0.9707,0.9505,0.9716,0.9494,0.97,0.9477,0.9713,0.9409,0.9689,0.9321,0.971,0.9385,0.97,0.9423,0.9674,0.9333,0.968,0.9173,0.9662,0.8809,0.9613,0.9291,0.9655,0.8332,0.9627,0.9653
7,0.947,0.9594,0.9641,0.9665,0.9686,0.969,0.9704,0.9707,0.9728,0.9709,0.9735,0.9702,0.9713,0.97,0.9727,0.9596,0.9717,0.965,0.975,0.9556,0.971,0.9494,0.9735,0.9576,0.9719,0.9365,0.9733,0.9394,0.969,0.9435,0.9695,0.9423,0.9696,0.9301,0.9696,0.9304,0.9661,0.9022,0.9656,0.8809,0.9653,0.7824,0.9616,0.7359,0.9552,0.9608
8,0.9472,0.96,0.9616,0.9658,0.966,0.9692,0.9694,0.9681,0.9705,0.9703,0.9711,0.9689,0.9706,0.9606,0.97,0.9583,0.9711,0.9605,0.9703,0.9609,0.9698,0.9495,0.9692,0.9552,0.9687,0.9518,0.9704,0.9408,0.9703,0.9425,0.9694,0.9539,0.9702,0.9332,0.9676,0.9295,0.9692,0.9354,0.9676,0.898,0.9631,0.8187,0.9589,0.7174,0.9472,0.9549
9,0.9491,0.9589,0.9663,0.9669,0.9664,0.9701,0.97,0.9712,0.9693,0.9675,0.9713,0.964,0.9713,0.9623,0.9716,0.9622,0.9708,0.962,0.972,0.9586,0.97,0.9564,0.9687,0.9472,0.9701,0.9349,0.9679,0.9462,0.9678,0.9491,0.9687,0.928,0.9669,0.9198,0.9661,0.9129,0.9648,0.9333,0.9662,0.8774,0.9654,0.8842,0.9622,0.6616,0.9541,0.9574
