,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.3301070928573608,0.2139820307493209,0.1715116649866104,0.144637644290924,0.1287572383880615,0.1237381994724273,0.114265501499176,0.12042,0.1035833954811096,0.12818,0.1091504245996475,0.1529,0.1060199737548828,0.15337,0.1066754907369613,0.19138,0.1056548357009887,0.25016,0.1090444922447204,0.57989,0.1243572384119033,0.74185,0.1255127489566803,0.95154,0.1579744815826416,0.1391728222370147
1,0.3307981789112091,0.217221587896347,0.1673019677400589,0.1436905264854431,0.1271209716796875,0.1169660985469818,0.1096521764993667,0.12301,0.104208119213581,0.11605,0.1008702516555786,0.13115,0.0988095328211784,0.15581,0.1062602922320365,0.23569,0.1072901263833046,0.22983,0.1125744730234146,0.24435,0.1119664907455444,0.73246,0.1384350806474685,1.20798,0.1625218391418457,0.1523299813270568
2,0.3249545395374298,0.2127480208873748,0.1636033207178115,0.1384667754173278,0.1250756531953811,0.1150716394186019,0.1045585945248603,0.10788,0.0996926426887512,0.12342,0.0988299176096916,0.13618,0.0981165245175361,0.15128,0.0974575355648994,0.17636,0.1021844819188118,0.21396,0.1046956628561019,0.28727,0.1126527711749076,0.44539,0.1223906502127647,1.22406,0.1533323526382446,0.1396913826465606
3,0.3293769061565399,0.2130129337310791,0.1657810807228088,0.1390066593885421,0.120956003665924,0.1110874265432357,0.1071160733699798,0.10957,0.1016354411840438,0.11397,0.0955873727798461,0.13812,0.0984570458531379,0.15331,0.1010166183114051,0.19743,0.1053535044193267,0.24398,0.1062419712543487,0.32813,0.1145377233624458,0.52156,0.1397081464529037,0.85331,0.1598910838365554,0.1454263180494308
4,0.3291717171669006,0.2131579369306564,0.1652181297540664,0.1348519325256347,0.1212217286229133,0.1090385615825653,0.101016454398632,0.10804,0.0992185696959495,0.11827,0.0917955636978149,0.13451,0.0972852259874343,0.14285,0.0974585860967636,0.18069,0.0962762534618377,0.25623,0.1011489480733871,0.28875,0.1092489957809448,0.35937,0.1247296035289764,0.6603,0.1537134796380996,0.1421887874603271
5,0.3210251629352569,0.2121489942073822,0.1631628423929214,0.1388541311025619,0.1227580681443214,0.1156905889511108,0.1114246323704719,0.11026,0.1037139669060707,0.12613,0.1018272787332534,0.12685,0.0976246148347854,0.1454,0.0988283231854438,0.16751,0.1028609871864318,0.21759,0.1003889068961143,0.36904,0.1128364875912666,0.38047,0.1240291967988014,0.64638,0.1540449410676956,0.1398623287677765
6,0.3244345188140869,0.2114435732364654,0.1626931726932525,0.1368962526321411,0.1235367208719253,0.11274304240942,0.1061331778764724,0.10988,0.1022367402911186,0.11112,0.1000211238861084,0.13887,0.1003817841410636,0.15153,0.1015761420130729,0.1964,0.1047844588756561,0.22838,0.1058153435587883,0.26593,0.1104409769177436,0.59746,0.1224455460906028,2.2223,0.1653155237436294,0.1484955847263336
7,0.3218966722488403,0.2077000737190246,0.1625638753175735,0.1348836719989776,0.1241523697972297,0.1101617291569709,0.1078343018889427,0.10978,0.0991522297263145,0.12117,0.0987528339028358,0.14306,0.1047479733824729,0.15433,0.1015993133187294,0.15584,0.1019593626260757,0.20669,0.0993063673377037,0.26171,0.1113156154751777,0.32817,0.1251457631587982,1.20559,0.1388363093137741,0.1272079050540924
8,0.3259936273097992,0.2127034366130828,0.1666188538074493,0.1406845152378082,0.1263498812913894,0.1146057099103927,0.1038530021905899,0.11042,0.098375529050827,0.12392,0.0977521985769271,0.13837,0.0979320928454399,0.14265,0.0980277210474014,0.19461,0.1013512387871742,0.22923,0.1031128019094467,0.27542,0.1148903220891952,0.40473,0.1255968809127807,0.95019,0.1483954191207885,0.1314267963171005
9,0.3360491096973419,0.2178899645805359,0.17470431327819824,0.14656725525856018,0.12841057777404785,0.12162654846906662,0.1097118929028511,0.11181,0.10613973438739777,0.12545,0.1034008264541626,0.12808,0.1007799506187439,0.17501,0.09797423332929611,0.22825,0.09960684925317764,0.21363,0.09862659126520157,0.21495,0.10279226303100586,1.02637,0.12674656510353088,1.1819,0.15818651020526886,0.13477467000484467
