,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.8467,0.8597,0.8628,0.8692,0.8676,0.8706,0.8728,0.878,0.875,0.8789,0.8768,0.8781,0.873,0.8765,0.8763,0.877,0.8759,0.8793,0.876,0.8772,0.8748,0.8771,0.8786,0.8766,0.8776,0.8782,0.8758,0.8775,0.8743,0.876,0.8768,0.8682,0.8779,0.8778,0.8786,0.8793,0.8795,0.8739,0.8789,0.8711,0.875,0.8567,0.8705,0.8485,0.8727,0.867
1,0.8474,0.8558,0.8657,0.867,0.8705,0.8755,0.877,0.8757,0.8746,0.8818,0.8775,0.8843,0.8772,0.8832,0.8789,0.883,0.8795,0.8822,0.8761,0.8809,0.8802,0.8826,0.8811,0.8803,0.8782,0.8766,0.8789,0.8748,0.8763,0.8774,0.8766,0.8744,0.88,0.8702,0.8766,0.8698,0.8771,0.8722,0.876,0.8597,0.8737,0.8599,0.8682,0.8192,0.8659,0.866
2,0.8441,0.8582,0.8639,0.8684,0.873,0.8728,0.874,0.8756,0.8723,0.8795,0.8761,0.8785,0.8754,0.8793,0.8788,0.8802,0.8741,0.8814,0.878,0.8818,0.8767,0.8792,0.8811,0.8767,0.8786,0.8771,0.8791,0.8742,0.8771,0.8713,0.8792,0.878,0.8747,0.8717,0.8778,0.8715,0.8747,0.8698,0.8779,0.865,0.8764,0.8597,0.8747,0.8331,0.8642,0.8672
3,0.8451,0.8559,0.8626,0.8672,0.8688,0.8724,0.8719,0.8758,0.8717,0.8777,0.8752,0.8799,0.8764,0.8801,0.8757,0.8789,0.8738,0.8821,0.8783,0.8786,0.8767,0.8774,0.8816,0.8788,0.8816,0.8785,0.8767,0.8725,0.8749,0.8751,0.8784,0.874,0.8772,0.8772,0.8773,0.8691,0.8777,0.8727,0.877,0.8628,0.8712,0.8592,0.866,0.8289,0.8637,0.8648
4,0.8524,0.8603,0.869,0.87,0.8716,0.8742,0.8758,0.8832,0.8811,0.884,0.8816,0.8849,0.8847,0.8884,0.8842,0.8872,0.8866,0.8865,0.8821,0.8852,0.8826,0.8834,0.88,0.8829,0.8806,0.8832,0.8814,0.8831,0.8801,0.8794,0.8778,0.8792,0.8824,0.8777,0.8822,0.8738,0.8831,0.8733,0.8804,0.8619,0.8777,0.8593,0.8797,0.8283,0.8677,0.8714
5,0.8501,0.8627,0.8666,0.8731,0.8778,0.8749,0.8774,0.8788,0.8774,0.8806,0.8768,0.8829,0.8816,0.8816,0.8804,0.8756,0.8799,0.8821,0.8793,0.8834,0.8816,0.88,0.8821,0.8818,0.8805,0.8834,0.8785,0.8799,0.8844,0.8761,0.8822,0.8744,0.8806,0.8754,0.8733,0.8723,0.8792,0.8686,0.8745,0.8648,0.8771,0.8633,0.8749,0.8411,0.8622,0.8657
6,0.847,0.86,0.86,0.866,0.8711,0.8733,0.8751,0.8808,0.8728,0.8828,0.8793,0.8812,0.8837,0.883,0.8776,0.8831,0.8805,0.8858,0.881,0.8841,0.8811,0.883,0.8793,0.8809,0.8801,0.8778,0.8797,0.8793,0.882,0.875,0.8806,0.8729,0.8775,0.8698,0.88,0.8741,0.8792,0.8692,0.8757,0.8716,0.8777,0.8698,0.872,0.8267,0.8665,0.8612
7,0.8494,0.8599,0.8641,0.8651,0.8723,0.8688,0.8709,0.8745,0.8745,0.8793,0.8765,0.8815,0.8756,0.8784,0.8793,0.8823,0.8787,0.8762,0.8761,0.8796,0.8777,0.8778,0.878,0.8783,0.8799,0.88,0.8797,0.8757,0.8788,0.8791,0.8813,0.8766,0.8787,0.8744,0.8821,0.8703,0.881,0.8694,0.8766,0.8632,0.8783,0.8614,0.8769,0.8357,0.8658,0.8694
8,0.8515,0.8615,0.8597,0.8672,0.8754,0.8722,0.8724,0.8807,0.8778,0.8827,0.8791,0.8818,0.8775,0.8836,0.8792,0.8855,0.8834,0.8809,0.8806,0.8814,0.8782,0.8835,0.8786,0.8793,0.8807,0.8804,0.8831,0.8814,0.8799,0.8778,0.8796,0.8825,0.8793,0.8747,0.8786,0.8654,0.8764,0.8735,0.8795,0.8639,0.8741,0.852,0.8668,0.8314,0.8575,0.8651
9,0.7539,0.761,0.7707,0.7729,0.7752,0.7721,0.781,0.7815,0.7801,0.7839,0.7852,0.7872,0.7806,0.7859,0.7829,0.7879,0.7836,0.7833,0.783,0.7845,0.7824,0.7837,0.7816,0.78,0.7808,0.7834,0.7812,0.7784,0.7791,0.7796,0.783,0.7795,0.7778,0.7824,0.7816,0.7798,0.78,0.7688,0.7809,0.7683,0.7813,0.7673,0.7764,0.7861,0.8585,0.8637
