,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.85,0.8594,0.8695,0.8694,0.8728,0.8729,0.8764,0.8794,0.8791,0.8821,0.8796,0.8828,0.8784,0.8836,0.8779,0.8777,0.8812,0.8788,0.8774,0.8738,0.8792,0.8715,0.8733,0.4923,0.8604,0.8677
1,0.8481,0.8589,0.8677,0.8667,0.8684,0.8716,0.8713,0.8773,0.871,0.8799,0.8739,0.8809,0.8758,0.8767,0.8725,0.8737,0.8777,0.8707,0.8746,0.8704,0.8718,0.8616,0.8711,0.8392,0.867,0.8726
2,0.8488,0.8609,0.8635,0.8679,0.8677,0.8722,0.8725,0.879,0.8776,0.8794,0.8753,0.8816,0.8774,0.8774,0.8773,0.8778,0.8752,0.8745,0.8779,0.8742,0.8751,0.8684,0.876,0.5761,0.8658,0.8671
3,0.8505,0.8631,0.863,0.8722,0.8733,0.8753,0.8736,0.8791,0.8716,0.8813,0.8761,0.8789,0.8731,0.8739,0.875,0.8776,0.8789,0.8704,0.8768,0.8667,0.8748,0.8648,0.8731,0.5589,0.8631,0.8646
4,0.8492,0.8571,0.8615,0.8659,0.8661,0.8719,0.8757,0.8801,0.8781,0.8813,0.8757,0.8802,0.8824,0.8829,0.8775,0.8832,0.8784,0.8789,0.8781,0.8744,0.8783,0.8724,0.8768,0.8407,0.8672,0.8719
5,0.8506,0.8643,0.8645,0.8716,0.8697,0.8736,0.8741,0.8784,0.8743,0.8819,0.8748,0.8856,0.8785,0.8844,0.8816,0.8821,0.8813,0.8807,0.8772,0.8769,0.8765,0.8667,0.8735,0.846,0.8689,0.8712
6,0.844,0.8574,0.8667,0.8673,0.8711,0.8722,0.8716,0.8764,0.8703,0.8753,0.8775,0.8775,0.8762,0.8755,0.8772,0.8772,0.8768,0.8746,0.877,0.8692,0.8735,0.8593,0.8734,0.8337,0.8646,0.8679
7,0.8535,0.8586,0.867,0.87,0.8723,0.8751,0.877,0.8808,0.8793,0.8812,0.8791,0.8781,0.8751,0.8852,0.8772,0.88,0.8787,0.8772,0.88,0.8754,0.8812,0.8731,0.8778,0.8378,0.8704,0.8739
8,0.8521,0.8592,0.8658,0.8684,0.868,0.878,0.877,0.8826,0.8781,0.883,0.8802,0.8794,0.8802,0.882,0.8767,0.8831,0.8807,0.8784,0.8812,0.8766,0.8749,0.8719,0.8735,0.8471,0.8688,0.8716
9,0.8507,0.8602,0.8647,0.867,0.8654,0.8703,0.8707,0.8786,0.8787,0.8789,0.8725,0.881,0.8761,0.8792,0.8771,0.8794,0.88,0.874,0.8735,0.8698,0.8734,0.8606,0.8729,0.8432,0.8672,0.8691
