,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.9497,0.9589,0.9614,0.965,0.9666,0.9693,0.9686,0.9706,0.9725,0.9707,0.9712,0.9714,0.9718,0.97,0.9718,0.9683,0.9712,0.9631,0.9703,0.9605,0.9708,0.9553,0.969,0.6411,0.9601,0.9625
1,0.9435,0.9568,0.9611,0.9658,0.9699,0.9692,0.9711,0.972,0.9715,0.9709,0.9711,0.9709,0.9722,0.9709,0.973,0.9692,0.9722,0.9619,0.9708,0.9619,0.9713,0.9427,0.9681,0.7217,0.9557,0.9604
2,0.948,0.9588,0.9649,0.9658,0.966,0.9677,0.9704,0.9717,0.972,0.972,0.9731,0.9702,0.972,0.969,0.9738,0.9688,0.9711,0.9626,0.9735,0.9618,0.9724,0.9524,0.9689,0.9236,0.9629,0.9661
3,0.9445,0.9567,0.9632,0.9676,0.9687,0.9689,0.9692,0.9731,0.9714,0.9718,0.9721,0.9727,0.9705,0.9711,0.9733,0.9709,0.973,0.9657,0.9708,0.9609,0.9712,0.9556,0.9692,0.6995,0.9565,0.961
4,0.9484,0.9626,0.966,0.9657,0.9691,0.9704,0.9715,0.9742,0.9716,0.9721,0.9725,0.9738,0.9715,0.9686,0.9714,0.9686,0.9723,0.9658,0.9741,0.961,0.9696,0.9495,0.9709,0.9132,0.9595,0.9632
5,0.9504,0.9592,0.9624,0.9667,0.9668,0.9674,0.9694,0.9723,0.9722,0.9714,0.971,0.9711,0.9727,0.9698,0.9718,0.9676,0.9738,0.9664,0.973,0.9578,0.9701,0.9475,0.968,0.9143,0.9652,0.9653
6,0.9489,0.9601,0.9621,0.9672,0.9688,0.9694,0.9694,0.9716,0.9722,0.9743,0.9727,0.9713,0.9714,0.9713,0.971,0.9692,0.9729,0.9697,0.9712,0.9647,0.9713,0.9523,0.9685,0.9004,0.9613,0.9647
7,0.949,0.9584,0.9634,0.965,0.9688,0.97,0.9692,0.9715,0.9712,0.9699,0.9708,0.9698,0.9737,0.9692,0.9699,0.9684,0.9721,0.9672,0.9717,0.9627,0.9692,0.9498,0.9685,0.6793,0.9595,0.9656
8,0.949,0.9604,0.9645,0.9684,0.968,0.9685,0.9695,0.9712,0.9726,0.9715,0.9723,0.9716,0.9713,0.9688,0.9724,0.9676,0.9725,0.9653,0.9705,0.9625,0.9685,0.9423,0.9657,0.9167,0.9605,0.9644
9,0.9457,0.9588,0.9626,0.9654,0.9691,0.9703,0.9695,0.9701,0.9708,0.9726,0.9723,0.9723,0.9716,0.9703,0.9719,0.9694,0.972,0.9666,0.972,0.9621,0.9729,0.9553,0.972,0.5887,0.9547,0.9589
