,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.9513,0.9637,0.968,0.9703,0.9711,0.9739,0.9736,0.9759,0.9743,0.9758,0.9746,0.9751,0.9765,0.9747,0.9763,0.974,0.9758,0.9729,0.9756,0.9722,0.9756,0.9745,0.9745,0.9741,0.9755,0.9721,0.9736,0.9694,0.9751,0.9628,0.9733,0.9659,0.9733,0.9638,0.9707,0.9629,0.969,0.9485,0.9702,0.9513,0.9669,0.951,0.9661,0.7613,0.9601,0.962
1,0.9474,0.9608,0.9631,0.9674,0.9706,0.9712,0.9718,0.9741,0.9726,0.9728,0.974,0.9756,0.9742,0.9729,0.9735,0.9724,0.9743,0.9729,0.9739,0.9709,0.974,0.9701,0.9749,0.9707,0.9734,0.9686,0.9755,0.9699,0.9738,0.9673,0.9741,0.9636,0.9731,0.9617,0.972,0.9585,0.9698,0.951,0.9695,0.9555,0.9712,0.9495,0.9673,0.912,0.9651,0.9666
2,0.9496,0.9581,0.9657,0.9689,0.9699,0.9694,0.972,0.9733,0.9743,0.9737,0.9742,0.975,0.9741,0.9749,0.9733,0.974,0.9746,0.972,0.9726,0.9731,0.9761,0.9711,0.9737,0.9701,0.9725,0.9659,0.9728,0.9679,0.9748,0.9647,0.9744,0.9633,0.9719,0.9617,0.9711,0.962,0.973,0.9542,0.9705,0.9539,0.9715,0.9478,0.9693,0.7849,0.9588,0.9626
3,0.9489,0.9594,0.9642,0.9675,0.9696,0.9702,0.9704,0.9713,0.9707,0.9731,0.9739,0.9728,0.972,0.9717,0.9706,0.97,0.9703,0.9695,0.9705,0.9711,0.9721,0.9705,0.9725,0.9679,0.9702,0.9668,0.9725,0.9666,0.9722,0.9656,0.9701,0.9667,0.9712,0.9626,0.9682,0.9577,0.9674,0.957,0.9706,0.948,0.9686,0.9316,0.9643,0.729,0.9558,0.9599
4,0.9462,0.9617,0.9637,0.9654,0.9683,0.9681,0.9706,0.9718,0.9737,0.9733,0.9728,0.9745,0.9731,0.9735,0.9729,0.9723,0.9731,0.9708,0.9734,0.9722,0.9741,0.9733,0.9727,0.9698,0.9721,0.9715,0.9718,0.9685,0.9721,0.9659,0.9705,0.9661,0.9712,0.963,0.9704,0.9619,0.9696,0.9576,0.9697,0.9409,0.9661,0.7214,0.9635,0.8887,0.9593,0.9639
5,0.9456,0.9599,0.9634,0.9675,0.9656,0.9696,0.9702,0.9716,0.9698,0.9728,0.9695,0.9712,0.9716,0.9726,0.9729,0.9703,0.9717,0.9719,0.9731,0.9717,0.9702,0.9696,0.9721,0.9685,0.971,0.9667,0.9713,0.966,0.9712,0.9656,0.9719,0.9644,0.9711,0.9578,0.9685,0.9627,0.9692,0.953,0.9677,0.9454,0.9678,0.9467,0.9663,0.6609,0.9534,0.9585
6,0.9512,0.9596,0.9663,0.964,0.9664,0.9699,0.9698,0.9715,0.9706,0.9717,0.9698,0.9717,0.9722,0.9718,0.9725,0.9741,0.9711,0.9701,0.9713,0.9689,0.9729,0.9702,0.9729,0.9695,0.9725,0.9683,0.971,0.9675,0.9716,0.9682,0.9722,0.9634,0.9705,0.9635,0.9709,0.9625,0.9705,0.9554,0.9692,0.9562,0.9702,0.9408,0.9674,0.5192,0.9509,0.9574
7,0.9469,0.9597,0.9624,0.964,0.9663,0.966,0.9702,0.9728,0.9715,0.9713,0.9701,0.971,0.9718,0.9702,0.9703,0.9714,0.9717,0.97,0.9728,0.9711,0.9734,0.9689,0.9712,0.9621,0.9712,0.963,0.9703,0.9603,0.971,0.9601,0.9718,0.9598,0.9712,0.9567,0.9719,0.9616,0.9714,0.9467,0.9668,0.9451,0.9675,0.9403,0.9661,0.7548,0.9593,0.9629
8,0.9445,0.9535,0.9605,0.9644,0.9651,0.9693,0.9715,0.9701,0.97,0.9725,0.973,0.9727,0.974,0.9733,0.9744,0.9709,0.973,0.9723,0.9738,0.9704,0.9734,0.9713,0.9748,0.9718,0.9749,0.9705,0.9748,0.9685,0.9726,0.969,0.9735,0.9654,0.9737,0.9642,0.9735,0.9567,0.9687,0.9562,0.9694,0.9455,0.9692,0.9302,0.9649,0.7263,0.9541,0.9574
9,0.9493,0.962,0.9654,0.9699,0.9718,0.9698,0.9718,0.9742,0.9743,0.9737,0.9719,0.9736,0.9746,0.9737,0.9747,0.9738,0.9742,0.974,0.974,0.9737,0.9722,0.971,0.9727,0.9723,0.9754,0.9675,0.9747,0.9696,0.9729,0.9707,0.9728,0.9705,0.9737,0.9634,0.9707,0.9527,0.9715,0.954,0.9689,0.9523,0.9697,0.9369,0.9679,0.9112,0.964,0.9648
