,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.9515,0.9608,0.9639,0.9683,0.9694,0.9666,0.9705,0.9729,0.9713,0.9743,0.9727,0.9743,0.9753,0.9743,0.9729,0.9722,0.9748,0.9689,0.9735,0.9662,0.973,0.9567,0.9678,0.6945,0.9599,0.9621
1,0.9442,0.9555,0.963,0.9665,0.9664,0.9689,0.97,0.9709,0.9726,0.9722,0.9713,0.9724,0.9729,0.9728,0.9719,0.9713,0.9749,0.9676,0.9728,0.965,0.9683,0.95,0.967,0.9096,0.9563,0.9615
2,0.9463,0.9579,0.9647,0.9692,0.9679,0.968,0.9694,0.9741,0.9726,0.9735,0.9708,0.9735,0.9714,0.9719,0.9731,0.9694,0.9728,0.9696,0.9711,0.9655,0.9706,0.9544,0.9691,0.9239,0.9632,0.9667
3,0.952,0.9584,0.9628,0.9666,0.9693,0.968,0.9711,0.9718,0.9703,0.971,0.9729,0.9717,0.971,0.9692,0.9699,0.9689,0.9705,0.9698,0.9721,0.9616,0.9704,0.9549,0.9675,0.9249,0.9641,0.9663
4,0.9464,0.9583,0.963,0.968,0.9676,0.9685,0.9703,0.9708,0.9711,0.9725,0.9723,0.9738,0.9707,0.9707,0.9694,0.9669,0.9698,0.9656,0.9712,0.9647,0.9704,0.9524,0.9688,0.9112,0.9621,0.9624
5,0.9498,0.9623,0.965,0.9664,0.9701,0.9722,0.9705,0.9732,0.9731,0.9735,0.973,0.9731,0.973,0.9725,0.9735,0.9728,0.971,0.9685,0.9709,0.9621,0.9705,0.9599,0.9689,0.6713,0.956,0.9581
6,0.9479,0.9603,0.9652,0.9658,0.9685,0.9689,0.969,0.9736,0.9716,0.9734,0.973,0.9722,0.9727,0.9719,0.9733,0.9705,0.9715,0.9692,0.9724,0.9673,0.9735,0.9528,0.9707,0.7242,0.9614,0.9623
7,0.9461,0.9577,0.9636,0.9662,0.9684,0.9683,0.9697,0.9738,0.9725,0.9718,0.973,0.9714,0.9725,0.9704,0.971,0.9703,0.973,0.9671,0.9694,0.96,0.9709,0.9568,0.9673,0.9339,0.9627,0.9645
8,0.9469,0.9591,0.9654,0.9674,0.9672,0.9705,0.9717,0.9727,0.9699,0.9714,0.9727,0.9731,0.9725,0.9741,0.975,0.9709,0.9745,0.9692,0.9726,0.9642,0.9725,0.9554,0.9688,0.9137,0.9622,0.9662
9,0.9442,0.9574,0.9605,0.9631,0.9656,0.9685,0.9675,0.9718,0.9703,0.9728,0.9702,0.9724,0.9724,0.9717,0.9723,0.9668,0.9713,0.968,0.9691,0.9643,0.9717,0.9593,0.9707,0.94,0.9663,0.9658
