,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.4293,0.456,0.4681,0.4842,0.4803,0.4915,0.4908,0.496,0.4975,0.4988,0.498,0.4963,0.5002,0.4967,0.498,0.4902,0.4925,0.4859,0.4914,0.4704,0.4978,0.4519,0.4889,0.401,0.4686,0.4838
1,0.4381,0.4604,0.4719,0.4756,0.4754,0.49,0.4891,0.4986,0.4927,0.5003,0.4963,0.4919,0.493,0.4953,0.4938,0.4816,0.4983,0.4777,0.4977,0.4704,0.4865,0.4475,0.4812,0.4276,0.4743,0.4825
2,0.4326,0.456,0.4695,0.4774,0.4833,0.482,0.4831,0.4956,0.4885,0.4884,0.4867,0.4883,0.4876,0.4916,0.4977,0.4806,0.485,0.4733,0.4915,0.4689,0.4905,0.4503,0.4821,0.4228,0.4735,0.4723
3,0.427,0.4572,0.47,0.4782,0.4835,0.4804,0.4788,0.4955,0.4909,0.4975,0.4991,0.4938,0.4961,0.4999,0.4989,0.481,0.4989,0.4787,0.4999,0.4696,0.491,0.4472,0.4777,0.4053,0.468,0.4647
4,0.4209,0.4497,0.4629,0.4693,0.4801,0.4789,0.4828,0.4905,0.4847,0.4923,0.4882,0.4863,0.4891,0.4925,0.492,0.4863,0.4903,0.4829,0.4897,0.4694,0.4877,0.4406,0.4756,0.4075,0.4687,0.4703
5,0.4235,0.4427,0.4588,0.4706,0.4767,0.4799,0.4886,0.4954,0.4871,0.4956,0.4916,0.4953,0.4946,0.4953,0.5007,0.4888,0.4968,0.4808,0.4946,0.4748,0.4957,0.4535,0.4885,0.4163,0.4609,0.4679
6,0.425,0.4583,0.4668,0.4755,0.4834,0.4884,0.499,0.4948,0.4948,0.4993,0.4991,0.5,0.501,0.4933,0.4983,0.4935,0.5012,0.475,0.5003,0.4793,0.492,0.4655,0.4903,0.4136,0.4786,0.474
7,0.4254,0.4594,0.4687,0.4778,0.4894,0.495,0.4977,0.5042,0.4989,0.5061,0.5001,0.4998,0.5045,0.5001,0.5017,0.4925,0.4975,0.4868,0.4892,0.4679,0.4912,0.461,0.4878,0.4128,0.4751,0.4738
8,0.4358,0.4547,0.468,0.4736,0.475,0.481,0.482,0.4938,0.4888,0.493,0.4923,0.4924,0.4919,0.4851,0.4845,0.4842,0.4926,0.4773,0.4848,0.4703,0.4937,0.4477,0.4795,0.3955,0.465,0.4682
9,0.4286,0.4474,0.4679,0.4754,0.4747,0.4742,0.4867,0.4945,0.4921,0.491,0.4851,0.4919,0.4882,0.4895,0.495,0.4775,0.4846,0.4841,0.4925,0.4727,0.486,0.4492,0.4826,0.4032,0.4716,0.4756
