,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.4324,0.4565,0.4682,0.4807,0.4843,0.4834,0.486,0.4915,0.4934,0.494,0.4922,0.4944,0.4965,0.4946,0.4951,0.4934,0.4955,0.4989,0.4942,0.4939,0.4947,0.495,0.496,0.4929,0.4931,0.4851,0.4895,0.4832,0.4964,0.4819,0.4909,0.4737,0.4913,0.4748,0.4939,0.451,0.4907,0.4691,0.4952,0.4646,0.4837,0.4361,0.4858,0.4093,0.4632,0.4631
1,0.4354,0.4543,0.4698,0.4741,0.4816,0.4797,0.4832,0.492,0.4955,0.4942,0.4931,0.4891,0.4928,0.4995,0.4879,0.4975,0.4983,0.4916,0.4943,0.4934,0.4951,0.4892,0.4906,0.488,0.4895,0.4926,0.4963,0.4893,0.4919,0.4836,0.4922,0.4743,0.4909,0.4661,0.4874,0.4598,0.4912,0.4463,0.4824,0.444,0.4812,0.4248,0.476,0.4082,0.4605,0.4635
2,0.4165,0.4467,0.4598,0.4746,0.4726,0.4826,0.4842,0.4895,0.4858,0.4917,0.4845,0.488,0.5,0.4975,0.4956,0.4913,0.4937,0.4901,0.4972,0.4938,0.4936,0.4865,0.4908,0.4853,0.4864,0.4813,0.4907,0.4768,0.4804,0.4702,0.4873,0.4668,0.4896,0.4627,0.4834,0.4656,0.4788,0.4655,0.4759,0.4451,0.4789,0.4391,0.4776,0.4081,0.4621,0.4646
3,0.4328,0.4587,0.4722,0.4748,0.4823,0.4887,0.4845,0.4861,0.4939,0.4967,0.4929,0.4984,0.4974,0.4903,0.4943,0.4904,0.4943,0.4895,0.4914,0.4929,0.5002,0.4826,0.4957,0.4859,0.4898,0.4891,0.4911,0.4814,0.4892,0.4762,0.4906,0.4724,0.4865,0.4739,0.491,0.4658,0.4896,0.4674,0.4914,0.4557,0.484,0.434,0.4724,0.4191,0.4643,0.468
4,0.4303,0.4612,0.4748,0.4829,0.4839,0.4866,0.4849,0.4928,0.4937,0.4951,0.501,0.5013,0.4982,0.5,0.4998,0.4973,0.4992,0.4968,0.4981,0.4982,0.4949,0.4907,0.4903,0.4941,0.4951,0.4842,0.4988,0.4884,0.4917,0.4759,0.4865,0.4737,0.4839,0.474,0.4892,0.4503,0.4856,0.4644,0.4849,0.4501,0.4819,0.4357,0.4772,0.4021,0.4551,0.4608
5,0.4276,0.4396,0.4657,0.4767,0.4836,0.485,0.4863,0.4943,0.4964,0.4981,0.496,0.501,0.4997,0.503,0.5021,0.4954,0.5024,0.5001,0.5017,0.506,0.4986,0.4975,0.5015,0.4893,0.4963,0.4896,0.5005,0.4902,0.4986,0.4918,0.4969,0.484,0.5003,0.4738,0.4933,0.4772,0.483,0.4751,0.486,0.4451,0.4895,0.4474,0.4791,0.3972,0.4532,0.4598
6,0.4349,0.4607,0.4694,0.4774,0.4793,0.4861,0.4893,0.4987,0.4946,0.5053,0.5013,0.5037,0.4954,0.5026,0.4992,0.5014,0.4925,0.4922,0.4948,0.4969,0.4896,0.4987,0.4999,0.4919,0.4991,0.4878,0.4936,0.4827,0.4937,0.4871,0.4871,0.4825,0.4895,0.4795,0.4869,0.4806,0.4838,0.4703,0.4875,0.466,0.4877,0.4476,0.4801,0.3864,0.4526,0.4597
7,0.4239,0.444,0.4597,0.4706,0.4772,0.4776,0.4826,0.4857,0.4887,0.4893,0.4923,0.4921,0.4938,0.4949,0.4966,0.4943,0.4954,0.4872,0.4915,0.4901,0.4961,0.4865,0.4977,0.4893,0.4945,0.4844,0.4963,0.4771,0.489,0.4908,0.4995,0.4759,0.4913,0.4778,0.4884,0.4727,0.4879,0.462,0.4875,0.4456,0.4752,0.4265,0.4816,0.4156,0.4623,0.4688
8,0.4242,0.4568,0.4604,0.4765,0.4859,0.4891,0.487,0.4924,0.4957,0.4978,0.4984,0.4987,0.4982,0.4975,0.5015,0.4997,0.5017,0.4985,0.5045,0.4999,0.5043,0.5003,0.5008,0.4976,0.4996,0.4881,0.499,0.488,0.5003,0.4885,0.4978,0.4792,0.4997,0.4799,0.4959,0.4657,0.4922,0.4765,0.4921,0.4492,0.4863,0.4356,0.4875,0.4162,0.4635,0.4625
9,0.4352,0.4592,0.4731,0.4815,0.4846,0.4915,0.4882,0.4973,0.4954,0.5,0.496,0.5077,0.4917,0.4998,0.5034,0.4989,0.499,0.4966,0.501,0.4999,0.5016,0.4983,0.5023,0.4989,0.503,0.493,0.4956,0.4898,0.4933,0.4896,0.4982,0.4813,0.4904,0.4692,0.4915,0.4626,0.4841,0.4576,0.4826,0.4564,0.4834,0.4361,0.4758,0.4012,0.4562,0.4713
