,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.8512,0.8565,0.8642,0.8642,0.8652,0.8693,0.8725,0.8751,0.8725,0.8737,0.8775,0.878,0.8754,0.8748,0.8773,0.8781,0.8756,0.8739,0.8789,0.8744,0.878,0.878,0.8751,0.8756,0.8778,0.875,0.8769,0.8677,0.8747,0.8712,0.8793,0.8663,0.873,0.8717,0.8737,0.8585,0.8712,0.8513,0.8682,0.8468,0.8697,0.834,0.8675,0.8038,0.8536,0.863
1,0.8451,0.8624,0.8624,0.8686,0.869,0.8694,0.8712,0.8775,0.8715,0.8815,0.8757,0.8794,0.8762,0.8783,0.8774,0.8771,0.8755,0.8783,0.879,0.8771,0.8778,0.8753,0.8801,0.8657,0.8758,0.8702,0.8773,0.8736,0.8806,0.8675,0.874,0.8704,0.8777,0.8701,0.8779,0.8674,0.8768,0.8641,0.8734,0.8561,0.875,0.8399,0.8701,0.8175,0.865,0.8659
2,0.8417,0.8532,0.8625,0.8656,0.8692,0.8734,0.8729,0.8754,0.872,0.8753,0.8724,0.8767,0.8758,0.8772,0.8764,0.8764,0.8781,0.8753,0.8742,0.8738,0.8741,0.8756,0.876,0.874,0.8779,0.8657,0.8718,0.8736,0.8771,0.8706,0.8745,0.8615,0.8732,0.8618,0.8728,0.8636,0.8755,0.8549,0.8741,0.8402,0.8703,0.8284,0.8654,0.5368,0.8514,0.8594
3,0.8533,0.8625,0.8682,0.8704,0.8735,0.8667,0.8713,0.8777,0.8739,0.8782,0.8807,0.8765,0.8783,0.8802,0.8731,0.8787,0.8775,0.8797,0.8784,0.8726,0.878,0.8729,0.8784,0.8693,0.8792,0.8745,0.8759,0.8691,0.8754,0.8737,0.8757,0.867,0.873,0.8684,0.874,0.8676,0.8764,0.8612,0.8742,0.8497,0.8718,0.8145,0.8629,0.7849,0.8634,0.866
4,0.8467,0.8616,0.8654,0.8686,0.8692,0.8728,0.8741,0.8768,0.8725,0.8755,0.8775,0.8748,0.8772,0.8759,0.8757,0.8787,0.8786,0.8783,0.8776,0.8758,0.8737,0.8751,0.8776,0.8727,0.8791,0.8752,0.8776,0.8678,0.8763,0.8701,0.878,0.868,0.8757,0.8601,0.8754,0.8667,0.8754,0.8565,0.8732,0.8615,0.8744,0.8279,0.8742,0.5131,0.8528,0.8605
5,0.8445,0.8586,0.865,0.8668,0.8699,0.8721,0.8748,0.8753,0.8728,0.8756,0.8677,0.8787,0.873,0.8778,0.8745,0.8749,0.8763,0.8765,0.8757,0.8775,0.8759,0.8749,0.8752,0.8733,0.8784,0.8719,0.8751,0.8716,0.8751,0.8652,0.8733,0.8694,0.8768,0.8666,0.8769,0.8658,0.8708,0.8582,0.8781,0.8546,0.8738,0.8304,0.868,0.8076,0.8576,0.8613
6,0.8479,0.8565,0.8653,0.8715,0.8672,0.8688,0.8738,0.8753,0.8745,0.8785,0.8753,0.8762,0.8776,0.8776,0.8781,0.8734,0.8791,0.8786,0.8808,0.8766,0.8757,0.8701,0.8772,0.8722,0.8775,0.8732,0.8773,0.8676,0.8789,0.8696,0.8737,0.865,0.8788,0.8636,0.8793,0.8673,0.8744,0.8579,0.8745,0.8467,0.8727,0.8441,0.8661,0.796,0.8619,0.8668
7,0.8475,0.8563,0.8607,0.8693,0.8645,0.8714,0.8724,0.8738,0.8731,0.8799,0.8705,0.8767,0.8794,0.876,0.8744,0.8744,0.8771,0.8758,0.8737,0.8736,0.8774,0.8754,0.8768,0.8706,0.877,0.8628,0.8741,0.8721,0.8749,0.8669,0.8711,0.8638,0.873,0.8651,0.8755,0.8611,0.8722,0.8612,0.8739,0.8455,0.8718,0.8372,0.8693,0.4998,0.8592,0.8626
8,0.8491,0.8628,0.8657,0.8682,0.8673,0.8648,0.8725,0.8752,0.8759,0.8766,0.8738,0.8778,0.8738,0.8794,0.8763,0.8773,0.8772,0.8783,0.8788,0.8734,0.8779,0.8757,0.8784,0.8703,0.8768,0.8715,0.8757,0.8666,0.879,0.8594,0.8711,0.864,0.8717,0.8649,0.8749,0.8581,0.8757,0.8559,0.8754,0.8556,0.8692,0.8416,0.8732,0.4708,0.8567,0.8593
9,0.8463,0.8584,0.8669,0.8644,0.8713,0.8735,0.8736,0.8805,0.8763,0.8798,0.8783,0.8773,0.8762,0.8805,0.8762,0.8763,0.8785,0.8777,0.8795,0.8781,0.8782,0.8752,0.8802,0.8743,0.8789,0.8732,0.8791,0.8703,0.8798,0.8681,0.8777,0.8704,0.8759,0.8649,0.8771,0.8617,0.8762,0.8606,0.8713,0.865,0.876,0.8494,0.865,0.8297,0.8669,0.8698
