,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.8501,0.8634,0.8631,0.8714,0.8679,0.8753,0.8727,0.8768,0.8777,0.8777,0.8733,0.8757,0.8751,0.8767,0.8774,0.8731,0.8773,0.8688,0.8773,0.858,0.8767,0.8575,0.8762,0.5579,0.8616,0.8646
1,0.8474,0.86,0.8657,0.8715,0.8722,0.8725,0.8779,0.8801,0.8754,0.8793,0.8732,0.8781,0.8781,0.8739,0.8775,0.8732,0.8814,0.8691,0.8723,0.8632,0.8717,0.842,0.8746,0.8163,0.8605,0.8635
2,0.8468,0.8612,0.8683,0.8686,0.8689,0.8691,0.8706,0.8765,0.8742,0.8784,0.8764,0.878,0.8792,0.8761,0.8726,0.8687,0.8728,0.8683,0.8779,0.8626,0.8726,0.8522,0.873,0.5897,0.8597,0.8627
3,0.8584,0.8609,0.868,0.868,0.8669,0.8742,0.8701,0.8781,0.8719,0.8776,0.8762,0.8764,0.8705,0.8768,0.8758,0.8722,0.8764,0.8717,0.8809,0.8622,0.8788,0.8516,0.8708,0.8066,0.8686,0.8671
4,0.8481,0.8618,0.8682,0.8699,0.8684,0.8713,0.8724,0.8781,0.8798,0.8798,0.8787,0.8756,0.8798,0.8746,0.8822,0.8736,0.8796,0.8719,0.8777,0.8627,0.8797,0.8489,0.8754,0.819,0.8675,0.8687
5,0.8482,0.8534,0.8605,0.8679,0.8675,0.8719,0.873,0.8767,0.8731,0.8754,0.8743,0.873,0.8715,0.8727,0.8734,0.8695,0.8742,0.8693,0.8759,0.8601,0.8708,0.8606,0.8711,0.831,0.8677,0.8714
6,0.8481,0.8584,0.8673,0.8699,0.8663,0.8709,0.8706,0.8769,0.8739,0.8777,0.8779,0.8772,0.8806,0.873,0.8775,0.875,0.8769,0.8652,0.8776,0.8676,0.8765,0.8512,0.8698,0.7945,0.8586,0.8651
7,0.8519,0.8611,0.8647,0.8704,0.8704,0.8709,0.8749,0.8785,0.8739,0.88,0.8756,0.879,0.8779,0.8758,0.8752,0.8748,0.8722,0.8675,0.8767,0.8651,0.8773,0.8413,0.8707,0.5311,0.8622,0.8648
8,0.8486,0.8591,0.8644,0.8666,0.87,0.8758,0.8749,0.8774,0.8733,0.8775,0.8763,0.8743,0.8792,0.8752,0.8765,0.8716,0.8779,0.8631,0.8754,0.8657,0.8758,0.8546,0.874,0.812,0.8662,0.8685
9,0.844,0.8614,0.8659,0.8625,0.8646,0.8729,0.8669,0.8781,0.8761,0.8743,0.8754,0.8755,0.8782,0.8779,0.8743,0.8735,0.8776,0.8715,0.879,0.8684,0.8779,0.848,0.8696,0.8173,0.8644,0.8665
