,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.9443,0.9557,0.9625,0.9655,0.9663,0.9702,0.9695,0.9713,0.9717,0.9721,0.9729,0.9673,0.9707,0.9683,0.9701,0.9645,0.9714,0.9571,0.9691,0.959,0.9715,0.9516,0.9696,0.6696,0.9551,0.9598
1,0.9494,0.9593,0.9629,0.9639,0.9665,0.9675,0.969,0.9698,0.9685,0.9697,0.9716,0.9709,0.9712,0.9678,0.9709,0.964,0.9695,0.96,0.9694,0.9538,0.9677,0.7741,0.9635,0.9124,0.9603,0.9609
2,0.9497,0.9571,0.9629,0.9666,0.9679,0.9689,0.9689,0.9702,0.97,0.9687,0.9721,0.968,0.9699,0.968,0.9694,0.9636,0.9722,0.9639,0.9711,0.9503,0.9688,0.9376,0.9666,0.75,0.9575,0.9621
3,0.9487,0.9583,0.964,0.969,0.9701,0.9712,0.9718,0.9715,0.9715,0.973,0.9724,0.9711,0.9732,0.9681,0.9722,0.9664,0.9703,0.9563,0.9693,0.9502,0.9666,0.9417,0.9663,0.9194,0.9632,0.9654
4,0.9479,0.9603,0.9654,0.9687,0.9682,0.9714,0.9718,0.9739,0.9713,0.9719,0.9716,0.9693,0.9727,0.9697,0.9694,0.9611,0.9708,0.965,0.9709,0.9587,0.9714,0.9479,0.9664,0.8779,0.9616,0.9651
5,0.9442,0.956,0.9619,0.9662,0.9681,0.97,0.971,0.9726,0.9711,0.9696,0.9716,0.9677,0.9724,0.9655,0.9723,0.9622,0.9691,0.9606,0.969,0.9519,0.9687,0.9495,0.9689,0.7429,0.96,0.9621
6,0.9484,0.9614,0.9639,0.9674,0.9678,0.9686,0.9718,0.9716,0.9723,0.9726,0.9725,0.969,0.9711,0.9679,0.9727,0.965,0.9693,0.9562,0.9703,0.9451,0.9678,0.94,0.9676,0.913,0.9653,0.9676
7,0.9478,0.959,0.9644,0.9674,0.9684,0.9693,0.972,0.9737,0.972,0.9707,0.9717,0.9718,0.9708,0.9674,0.9719,0.9616,0.9718,0.959,0.9689,0.9558,0.9684,0.9442,0.9655,0.744,0.9568,0.9615
8,0.9502,0.9601,0.9645,0.9666,0.9691,0.97,0.9701,0.9715,0.972,0.9718,0.9718,0.9694,0.9714,0.9689,0.9694,0.9663,0.9704,0.9632,0.9709,0.946,0.9696,0.9521,0.9695,0.9272,0.9669,0.9683
9,0.9511,0.9614,0.9653,0.9694,0.9695,0.9693,0.9712,0.974,0.969,0.9736,0.9721,0.9724,0.9733,0.9686,0.9726,0.9649,0.9703,0.9628,0.971,0.9484,0.9678,0.943,0.9663,0.6158,0.9542,0.9593
