,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.9485,0.9609,0.9645,0.9675,0.97,0.9707,0.9698,0.9726,0.97,0.9726,0.9725,0.9729,0.971,0.972,0.9723,0.9718,0.9732,0.9686,0.9723,0.9698,0.9723,0.9684,0.9725,0.9666,0.9718,0.9636,0.972,0.9655,0.9723,0.9658,0.9718,0.9594,0.9698,0.9558,0.9689,0.9584,0.9699,0.954,0.9696,0.9567,0.9688,0.9298,0.9671,0.7607,0.9528,0.9584
1,0.9459,0.959,0.9632,0.9646,0.9668,0.9682,0.9688,0.9718,0.9733,0.9716,0.9719,0.9716,0.9724,0.9704,0.9715,0.9691,0.9728,0.9717,0.9718,0.9672,0.9735,0.9648,0.9731,0.9679,0.9717,0.969,0.9725,0.9662,0.9727,0.9639,0.9713,0.9598,0.9727,0.9516,0.9686,0.9517,0.9704,0.9444,0.968,0.9424,0.968,0.9293,0.9672,0.7357,0.9594,0.9618
2,0.9442,0.9575,0.9629,0.9656,0.9656,0.9676,0.9682,0.9693,0.9707,0.9707,0.9717,0.9693,0.9717,0.969,0.9713,0.9707,0.9721,0.9708,0.9735,0.9684,0.9717,0.9683,0.9724,0.9664,0.9715,0.9643,0.9704,0.9654,0.9685,0.9651,0.9688,0.9641,0.9698,0.9494,0.9687,0.9455,0.9673,0.9471,0.9649,0.9415,0.9664,0.8903,0.9655,0.7484,0.954,0.9591
3,0.9457,0.9579,0.9612,0.9653,0.9661,0.9702,0.9684,0.9704,0.9702,0.9722,0.971,0.9696,0.9716,0.9713,0.9703,0.9706,0.9719,0.9683,0.9717,0.9691,0.9729,0.9672,0.9705,0.9669,0.9717,0.9623,0.9706,0.9655,0.9714,0.9597,0.9658,0.9597,0.9695,0.9581,0.9683,0.9565,0.968,0.942,0.968,0.9446,0.9657,0.7919,0.9596,0.8713,0.9548,0.96
4,0.9456,0.9567,0.9632,0.9653,0.9675,0.9674,0.9693,0.9708,0.9701,0.971,0.9695,0.9709,0.9718,0.971,0.9695,0.9687,0.9728,0.9696,0.9722,0.9677,0.9701,0.9644,0.97,0.9668,0.9697,0.9625,0.97,0.9662,0.9698,0.9561,0.9715,0.9582,0.9703,0.9569,0.9697,0.9497,0.97,0.9544,0.9687,0.9302,0.9655,0.9171,0.9593,0.9072,0.9581,0.9633
5,0.947,0.9602,0.9653,0.966,0.9695,0.9681,0.9709,0.9717,0.9721,0.9721,0.9741,0.9714,0.9714,0.9717,0.9702,0.9712,0.9715,0.9704,0.9733,0.9681,0.9694,0.969,0.9715,0.9638,0.9697,0.9639,0.9707,0.9633,0.9702,0.959,0.9688,0.963,0.9721,0.9618,0.9706,0.9566,0.9714,0.9588,0.9694,0.9525,0.9691,0.949,0.9677,0.9281,0.9619,0.9643
6,0.947,0.9586,0.9635,0.9653,0.9667,0.9661,0.9677,0.9679,0.9688,0.9697,0.9683,0.9679,0.9693,0.9688,0.9697,0.9678,0.9701,0.9669,0.9704,0.9678,0.9674,0.9644,0.9709,0.9598,0.9699,0.9624,0.9702,0.9597,0.97,0.9635,0.9691,0.9604,0.9678,0.9596,0.9675,0.954,0.9667,0.9555,0.9691,0.9344,0.965,0.9433,0.9641,0.9098,0.957,0.9596
7,0.9443,0.9599,0.9645,0.9667,0.9682,0.9676,0.9708,0.9718,0.9716,0.971,0.9707,0.9701,0.9705,0.9718,0.9714,0.9701,0.9722,0.9684,0.9729,0.9689,0.9735,0.9686,0.9724,0.9679,0.9736,0.9639,0.9721,0.9659,0.9746,0.9629,0.9713,0.9588,0.9698,0.9553,0.9713,0.9553,0.9706,0.9578,0.9689,0.9542,0.97,0.9329,0.9659,0.6978,0.9549,0.9621
8,0.9466,0.9588,0.9639,0.9679,0.9681,0.9701,0.97,0.9724,0.9708,0.9709,0.9722,0.9715,0.9718,0.9689,0.9705,0.9696,0.9709,0.9682,0.9701,0.9686,0.971,0.967,0.9717,0.9664,0.9718,0.9634,0.9706,0.9622,0.9706,0.9628,0.971,0.9591,0.9704,0.9604,0.9703,0.9531,0.9677,0.9501,0.9678,0.9496,0.9687,0.9352,0.9661,0.9029,0.9611,0.9636
9,0.946,0.9586,0.9642,0.9673,0.9691,0.9706,0.973,0.9742,0.9728,0.9733,0.9731,0.9728,0.9734,0.9745,0.9737,0.974,0.9734,0.9711,0.9743,0.9711,0.9736,0.9672,0.9737,0.9671,0.9733,0.9697,0.974,0.9667,0.9734,0.9686,0.9745,0.9561,0.9716,0.9588,0.9728,0.9542,0.9712,0.9548,0.9717,0.9523,0.9698,0.9387,0.9656,0.6726,0.9585,0.9608
