,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.4294,0.4506,0.462,0.4812,0.482,0.4901,0.4901,0.4975,0.4958,0.4946,0.4909,0.4919,0.4899,0.486,0.4914,0.4821,0.4873,0.4794,0.4912,0.4676,0.4783,0.4454,0.4762,0.3972,0.4656,0.4768
1,0.4257,0.4599,0.4765,0.4785,0.4841,0.4874,0.4878,0.494,0.4883,0.5019,0.4964,0.501,0.5002,0.4899,0.4971,0.486,0.4997,0.4717,0.4981,0.4656,0.4918,0.4439,0.4941,0.4287,0.4749,0.4767
2,0.4383,0.4599,0.4666,0.4837,0.4805,0.4865,0.4959,0.5005,0.4931,0.4941,0.4958,0.4985,0.4959,0.4905,0.4904,0.4804,0.4975,0.4741,0.4947,0.4735,0.4872,0.4664,0.4873,0.4092,0.4728,0.481
3,0.4337,0.4421,0.4605,0.476,0.4825,0.4876,0.4809,0.4912,0.4904,0.4958,0.4974,0.495,0.4961,0.4886,0.4931,0.4856,0.4942,0.4792,0.4974,0.4611,0.4861,0.4482,0.4822,0.4012,0.471,0.4696
4,0.4253,0.4526,0.4641,0.4659,0.4759,0.4808,0.4857,0.4956,0.4939,0.4863,0.496,0.4881,0.4953,0.4772,0.4921,0.4834,0.4884,0.4727,0.4912,0.4621,0.4844,0.4513,0.4777,0.4168,0.4617,0.4625
5,0.4178,0.453,0.4689,0.4783,0.4901,0.4888,0.4922,0.4956,0.4886,0.5002,0.5003,0.4963,0.5045,0.4861,0.4861,0.4838,0.4975,0.4768,0.4841,0.4575,0.4861,0.4525,0.487,0.4199,0.4656,0.4689
6,0.4299,0.4552,0.4634,0.474,0.4809,0.4819,0.4842,0.4828,0.4876,0.4893,0.4917,0.4842,0.4885,0.4821,0.4899,0.4706,0.4847,0.4706,0.4852,0.4643,0.4804,0.4418,0.4775,0.3075,0.4575,0.4677
7,0.4273,0.4461,0.4677,0.4759,0.4824,0.4857,0.4831,0.4933,0.49,0.4915,0.4916,0.4923,0.4921,0.4884,0.493,0.4797,0.4872,0.4798,0.4901,0.4572,0.4778,0.4518,0.4832,0.4355,0.4806,0.4817
8,0.4185,0.4499,0.4705,0.4788,0.4747,0.4869,0.4893,0.499,0.4967,0.4967,0.5003,0.4902,0.4923,0.4878,0.4945,0.4851,0.4907,0.4705,0.4922,0.4711,0.4833,0.4507,0.4818,0.3161,0.4623,0.4731
9,0.4282,0.4544,0.4765,0.4835,0.4847,0.4888,0.4919,0.503,0.4903,0.4978,0.5022,0.4945,0.5004,0.4912,0.5027,0.4854,0.4949,0.4812,0.494,0.4734,0.4961,0.4432,0.4779,0.4082,0.4753,0.4812
