,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0,1.6968700885772705,1.6008048057556152,1.5368881225585938,1.503002047538757,1.493864893913269,1.4758520126342771,1.4733926057815552,1.45157,1.457711696624756,1.45952,1.445164680480957,1.43746,1.4442708492279053,1.43664,1.453968167304993,1.43864,1.4488818645477295,1.4385,1.443293809890747,1.4399,1.4515092372894287,1.43199,1.4396737813949585,1.44216,1.439578652381897,1.44601,1.4493257999420166,1.44376,1.4449348449707031,1.4499,1.4619232416152954,1.46446,1.459073781967163,1.45605,1.448548674583435,1.45039,1.450925350189209,1.457,1.4679399728775024,1.47586,1.4746187925338743,1.47119,1.4736933708190918,1.47826,1.4695425033569336,1.48198,1.471471667289734,1.47722,1.4705519676208496,1.49756,1.4783371686935425,1.49521,1.4801219701766968,1.4947,1.4811819791793823,1.50479,1.4918242692947388,1.52646,1.4986830949783323,1.49836,1.4888226985931396,1.52078,1.5134984254837036,1.52618,1.5027601718902588,1.51366,1.5168675184249878,1.5395,1.5213868618011477,1.54116,1.5080585479736328,1.54071,1.5145988464355469,1.52591,1.5179100036621094,1.53119,1.5174758434295654,1.56673,1.5173977613449097,1.57325,1.5267387628555298,1.55863,1.5362504720687866,1.57492,1.53937029838562,1.5654,1.5283913612365725,1.59189,1.5268504619598389,1.57794,1.5322092771530151,1.60437,1.5440459251403809,1.58043,1.5403101444244385,1.59166,1.5357657670974731,1.65707,1.5340874195098877,1.64468,1.5429561138153076,1.71863,1.5708903074264526,1.77333,1.5824922323226929,1.5690628290176392
1,1.7000136375427246,1.60247540473938,1.5396302938461304,1.5188719034194946,1.489197015762329,1.463117599487305,1.4568675756454468,1.43962,1.446596384048462,1.42705,1.4351847171783447,1.41683,1.4228664636611938,1.41507,1.4141030311584473,1.42203,1.4188693761825562,1.41575,1.4302014112472534,1.41778,1.4250192642211914,1.41694,1.4226104021072388,1.42282,1.4226019382476809,1.41874,1.447712779045105,1.43859,1.4292194843292236,1.42493,1.4408332109451294,1.44133,1.447185754776001,1.45457,1.442456841468811,1.44924,1.4470144510269165,1.45336,1.4492242336273191,1.44993,1.4567971229553225,1.46766,1.4693009853363037,1.46025,1.4644912481307983,1.45725,1.4658278226852417,1.46985,1.4635672569274902,1.47102,1.4704574346542358,1.47386,1.4666242599487305,1.48006,1.4693503379821775,1.49059,1.4902470111846924,1.49674,1.4773216247558594,1.50679,1.482696294784546,1.49396,1.4840058088302612,1.49959,1.4810537099838257,1.50808,1.4897727966308594,1.51597,1.4943536520004272,1.50953,1.5063916444778442,1.50314,1.50857412815094,1.52183,1.494342565536499,1.53755,1.4999269247055054,1.53075,1.5075994729995728,1.52599,1.5172501802444458,1.54116,1.5136244297027588,1.53986,1.5342847108840942,1.56078,1.5396196842193604,1.56954,1.519743800163269,1.59517,1.5307233333587646,1.60001,1.5350896120071411,1.59556,1.5354652404785156,1.64563,1.5483689308166504,1.70066,1.5533418655395508,1.66078,1.5397980213165283,1.66433,1.5456982851028442,1.75929,1.5990217924118042,1.5906776189804075
2,1.6837328672409058,1.5847703218460083,1.5420854091644287,1.5138951539993286,1.4894996881484983,1.4741220474243164,1.4709954261779783,1.44419,1.4475797414779663,1.43495,1.4418638944625854,1.41767,1.4254395961761477,1.42155,1.4272862672805786,1.42438,1.4285482168197632,1.41898,1.4329134225845337,1.42029,1.4312459230422974,1.42402,1.4254353046417236,1.42706,1.4295003414154053,1.42792,1.4314582347869873,1.43368,1.433268427848816,1.43523,1.4435038566589355,1.42924,1.4439057111740112,1.4509,1.4466748237609863,1.44213,1.4518370628356934,1.46897,1.45759916305542,1.46187,1.4553813934326172,1.46225,1.469618797302246,1.45944,1.4584466218948364,1.47684,1.4633047580718994,1.46847,1.4782955646514893,1.48265,1.4690489768981934,1.47736,1.4697692394256592,1.48062,1.4878782033920288,1.49047,1.4813870191574097,1.48834,1.4797290563583374,1.49532,1.4874873161315918,1.51339,1.5025278329849243,1.51046,1.4937094449996948,1.49834,1.4936039447784424,1.50688,1.5077593326568604,1.51559,1.506777286529541,1.52665,1.4943747520446775,1.533,1.5112825632095337,1.51385,1.520803928375244,1.54557,1.5139771699905396,1.52583,1.508965253829956,1.61145,1.5411577224731443,1.55784,1.539289474487305,1.54967,1.5272526741027832,1.55494,1.5153504610061646,1.5805,1.5252772569656372,1.57831,1.5214931964874268,1.62879,1.5288039445877075,1.68839,1.5372593402862549,1.64884,1.544695496559143,1.71849,1.5619107484817505,1.67998,1.5640597343444824,1.77109,1.5850841999053955,1.5856932401657104
3,1.676397442817688,1.582617163658142,1.5295352935791016,1.503892421722412,1.4907230138778689,1.462593674659729,1.4509692192077637,1.4487,1.4570860862731934,1.43449,1.439800500869751,1.43132,1.4300782680511477,1.42355,1.4212270975112915,1.42889,1.4321393966674805,1.42206,1.4370126724243164,1.42155,1.4302349090576172,1.4296,1.4357551336288452,1.43789,1.4397510290145874,1.44458,1.4397350549697876,1.4442,1.4388355016708374,1.44405,1.4482548236846924,1.44099,1.4505503177642822,1.45351,1.4633041620254517,1.45435,1.4536981582641602,1.46923,1.475059986114502,1.47318,1.4535117149353027,1.47133,1.4718424081802368,1.47671,1.4864070415496826,1.46956,1.461266279220581,1.49627,1.4656299352645874,1.48391,1.4726706743240356,1.48003,1.4638004302978516,1.4742,1.4765125513076782,1.48545,1.482865571975708,1.49987,1.5054625272750854,1.5146,1.4758572578430176,1.49829,1.4687256813049316,1.51776,1.50428569316864,1.50038,1.496353030204773,1.52,1.503471851348877,1.5295,1.4995605945587158,1.51819,1.4991508722305298,1.52518,1.4950482845306396,1.52271,1.5000145435333252,1.51335,1.5139044523239136,1.54456,1.5031815767288208,1.57077,1.5196480751037598,1.54572,1.5050947666168213,1.55771,1.517887830734253,1.58611,1.5168627500534058,1.6615,1.5474848747253418,1.64786,1.5512299537658691,1.61528,1.5376498699188232,1.59365,1.541733980178833,1.60327,1.5396465063095093,1.63649,1.5749573707580566,1.73341,1.5955957174301147,1.88161,1.6378923654556274,1.6170032024383545
4,1.6607457399368286,1.5811717510223389,1.533222794532776,1.5064152479171753,1.484707951545715,1.483639121055603,1.4797921180725098,1.45487,1.444477081298828,1.44051,1.4488651752471924,1.43288,1.4372864961624146,1.42833,1.43443763256073,1.42784,1.430371642112732,1.42539,1.42744779586792,1.43191,1.4231791496276855,1.43555,1.427202582359314,1.4402,1.4283910989761353,1.43719,1.4412277936935425,1.43661,1.4430607557296753,1.45165,1.4468315839767456,1.44456,1.4537715911865234,1.44411,1.4661641120910645,1.46603,1.4540055990219116,1.44758,1.4770625829696655,1.46568,1.4456427097320557,1.45282,1.4840549230575562,1.47527,1.4786138534545898,1.47882,1.471710205078125,1.48622,1.4720569849014282,1.48233,1.4731289148330688,1.47863,1.4719451665878296,1.49244,1.4828418493270874,1.50739,1.4967687129974363,1.49771,1.49875009059906,1.49368,1.4911739826202393,1.52849,1.4997344017028809,1.51577,1.494845271110535,1.5371,1.5020809173583984,1.54395,1.4957770109176636,1.54524,1.5119582414627075,1.53553,1.5104399919509888,1.53445,1.5076699256896973,1.54652,1.5164613723754885,1.54243,1.515703558921814,1.54744,1.517936110496521,1.55108,1.5126900672912598,1.57989,1.540541410446167,1.58178,1.5309617519378662,1.60925,1.523979902267456,1.58181,1.5339972972869873,1.63604,1.539859414100647,1.58439,1.5361260175704956,1.58169,1.5522122383117676,1.64917,1.5481425523757937,1.69395,1.5737369060516355,1.76811,1.586107850074768,1.7653,1.6170190572738647,1.6112289428710938
5,1.7048730850219729,1.5994369983673096,1.5425353050231934,1.504846453666687,1.4848942756652832,1.4770543575286863,1.4798935651779177,1.44401,1.4460536241531372,1.4368,1.4335426092147827,1.43891,1.431301832199097,1.42655,1.4346070289611816,1.42953,1.4294341802597046,1.42617,1.430265188217163,1.42261,1.4248894453048706,1.42942,1.4320122003555298,1.42893,1.43246591091156,1.43135,1.4341347217559814,1.44294,1.4418703317642212,1.43816,1.4392911195755005,1.43932,1.4480501413345337,1.45561,1.4542375802993774,1.46019,1.4546031951904297,1.45146,1.4688159227371216,1.47107,1.45981764793396,1.46946,1.4538884162902832,1.47535,1.46334969997406,1.47962,1.474407196044922,1.47459,1.4790414571762085,1.47943,1.4847317934036257,1.49526,1.4823226928710938,1.49733,1.4892961978912354,1.50059,1.48569917678833,1.51165,1.4826079607009888,1.50878,1.4863529205322266,1.49509,1.4963371753692627,1.51563,1.5092730522155762,1.52812,1.510387659072876,1.54917,1.5061404705047607,1.52796,1.5082789659500122,1.57514,1.5097519159317017,1.53084,1.5277098417282104,1.5621,1.5182490348815918,1.55596,1.510574460029602,1.59016,1.515127182006836,1.56253,1.504619002342224,1.55138,1.5192162990570068,1.57844,1.532652497291565,1.56147,1.5261659622192385,1.57006,1.5275276899337769,1.59015,1.5325067043304443,1.59601,1.529291749000549,1.64463,1.54179584980011,1.6385,1.538999319076538,1.66257,1.5530335903167725,1.69693,1.549535632133484,1.74168,1.57481586933136,1.5684247016906738
6,1.7020361423492432,1.599005103111267,1.5503634214401243,1.515540599822998,1.4993054866790771,1.480473279953003,1.4732760190963743,1.46682,1.4571008682250977,1.4427,1.4537793397903442,1.44015,1.4447267055511477,1.43788,1.4403990507125854,1.43162,1.4397536516189575,1.43074,1.4460504055023191,1.43836,1.4395371675491333,1.44315,1.4405605792999268,1.4457,1.4442591667175293,1.44383,1.4515422582626345,1.44677,1.4455817937850952,1.45253,1.4525877237319946,1.45344,1.45081627368927,1.45506,1.467003345489502,1.46119,1.4635363817214966,1.47263,1.469884991645813,1.4741,1.4658304452896118,1.48631,1.4665803909301758,1.48658,1.4906786680221558,1.49174,1.4703022241592407,1.49261,1.483686447143555,1.48926,1.4821133613586426,1.50438,1.4852663278579712,1.50071,1.492967128753662,1.51666,1.4951984882354736,1.52441,1.5220577716827393,1.51708,1.497191071510315,1.51473,1.509277582168579,1.54287,1.5056382417678833,1.53642,1.4986552000045776,1.5305,1.5220855474472046,1.55457,1.521409511566162,1.54922,1.524993896484375,1.56213,1.5414226055145264,1.57145,1.5346649885177612,1.56802,1.5403563976287842,1.54855,1.5321989059448242,1.58138,1.541090965270996,1.57476,1.5584158897399902,1.62543,1.5599666833877563,1.59148,1.560132622718811,1.59138,1.5679560899734497,1.63993,1.5605148077011108,1.64332,1.5595355033874512,1.69958,1.5775997638702393,1.67696,1.5527422428131104,1.66727,1.5910136699676514,1.77884,1.6272618770599363,1.8071,1.6438000202178955,1.6133722066879272
7,1.6907927989959717,1.5912431478500366,1.547837257385254,1.506702542304993,1.5086318254470823,1.4716051816940308,1.4840604066848757,1.45967,1.4605834484100342,1.44496,1.447479009628296,1.44499,1.4376730918884275,1.43672,1.4385422468185425,1.43621,1.4323689937591553,1.42258,1.4354277849197388,1.43373,1.440192937850952,1.42596,1.4571166038513184,1.43363,1.438884973526001,1.43559,1.4400771856307983,1.44908,1.4526536464691162,1.46367,1.4488204717636108,1.44746,1.4553241729736328,1.45094,1.4641172885894775,1.45888,1.4880999326705933,1.45283,1.4642186164855957,1.46592,1.465412735939026,1.48449,1.4693914651870728,1.4819,1.467860460281372,1.47463,1.4739078283309937,1.48836,1.4976682662963867,1.5094,1.4886627197265625,1.49971,1.497530221939087,1.5061,1.4926114082336426,1.50983,1.5169334411621094,1.5181,1.5036944150924685,1.5161,1.512031078338623,1.50932,1.5107730627059937,1.52632,1.511155128479004,1.54546,1.5062456130981443,1.53565,1.5146427154541016,1.54422,1.506472110748291,1.54728,1.51205575466156,1.56033,1.52665114402771,1.5529,1.5235272645950315,1.55292,1.518919587135315,1.57521,1.5300830602645874,1.58106,1.5284184217453003,1.60367,1.547121524810791,1.64697,1.5570167303085327,1.61681,1.5358588695526123,1.59239,1.5521842241287231,1.62889,1.542427659034729,1.62543,1.5341202020645142,1.64,1.5571409463882446,1.64202,1.5620520114898682,1.67822,1.5574311017990112,1.7867,1.6043018102645874,1.77886,1.612974762916565,1.6078184843063354
8,1.7131195068359375,1.590044379234314,1.551667094230652,1.5165656805038452,1.49958598613739,1.487411618232727,1.4737515449523926,1.46391,1.462004780769348,1.42832,1.4452277421951294,1.42585,1.42912495136261,1.42183,1.4348596334457395,1.42135,1.431959629058838,1.43145,1.4275881052017212,1.43745,1.4287675619125366,1.42411,1.4360666275024414,1.43424,1.4295170307159424,1.43029,1.4392094612121582,1.44199,1.44340181350708,1.43551,1.447895884513855,1.44235,1.440125584602356,1.45831,1.4524636268615725,1.4696,1.4568854570388794,1.46504,1.4651265144348145,1.45889,1.4694433212280271,1.46766,1.4612009525299072,1.47781,1.485831618309021,1.46925,1.468425154685974,1.48912,1.4773359298706057,1.49349,1.4664939641952517,1.50265,1.4899309873580933,1.4964,1.486606240272522,1.50055,1.4835608005523682,1.51187,1.50852632522583,1.51596,1.5023118257522583,1.52467,1.5059571266174316,1.51844,1.5026172399520874,1.52903,1.5087946653366089,1.53367,1.5183316469192505,1.53556,1.5260976552963257,1.53549,1.5246779918670654,1.54657,1.5158871412277222,1.56176,1.5244942903518677,1.57199,1.532194972038269,1.57299,1.5198068618774414,1.60859,1.5243927240371704,1.59122,1.5136058330535889,1.5896,1.5361449718475342,1.59794,1.518275260925293,1.65996,1.5368309020996094,1.62854,1.5276801586151123,1.58827,1.5369594097137451,1.59106,1.5444122552871704,1.64397,1.543458342552185,1.64798,1.5560959577560425,1.6907,1.561568021774292,1.7087,1.572965145111084,1.561452031135559
9,1.6819896697998047,1.5841100215911865,1.5502818822860718,1.5013929605484009,1.4854809045791626,1.4554425477981567,1.4472618103027344,1.43822,1.4438700675964355,1.43965,1.4350286722183228,1.42602,1.433806300163269,1.42441,1.4294400215148926,1.42235,1.4184389114379883,1.42122,1.4335837364196777,1.42411,1.43217134475708,1.41428,1.4369498491287231,1.42778,1.434218168258667,1.43049,1.4446367025375366,1.43925,1.4440373182296753,1.43494,1.4337090253829956,1.4539,1.4431461095809937,1.44756,1.4464226961135864,1.45466,1.4553065299987793,1.4501,1.4629791975021362,1.47203,1.4751958847045898,1.46103,1.455471158027649,1.47927,1.477157473564148,1.47828,1.4698598384857178,1.48249,1.4759000539779663,1.48356,1.4808411598205566,1.48549,1.5168167352676392,1.48942,1.4781602621078491,1.49731,1.5008023977279663,1.50406,1.4967321157455444,1.50718,1.5122065544128418,1.52259,1.5094213485717773,1.52524,1.5037002563476562,1.51868,1.5060654878616333,1.52711,1.5139563083648682,1.52193,1.5088772773742676,1.52745,1.5210341215133667,1.52845,1.5189635753631592,1.53473,1.516737461090088,1.56686,1.523232340812683,1.58041,1.5378330945968628,1.59531,1.5392321348190308,1.56924,1.5406701564788818,1.5969,1.5413786172866821,1.56808,1.5401079654693604,1.60674,1.5496267080307007,1.57892,1.5413734912872314,1.60933,1.545577883720398,1.66372,1.5536648035049438,1.65898,1.5659252405166626,1.68808,1.5814980268478394,1.66567,1.5806483030319214,1.83204,1.6221814155578613,1.6062774658203125
