,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.4303,0.4532,0.4745,0.4763,0.4816,0.4879,0.4877,0.4934,0.4882,0.4955,0.4945,0.4947,0.4991,0.4967,0.491,0.4871,0.4941,0.4899,0.4963,0.4754,0.4868,0.4569,0.4781,0.4187,0.471,0.4752
1,0.4245,0.4533,0.4647,0.4718,0.4807,0.4831,0.4834,0.4922,0.493,0.4992,0.4925,0.4936,0.4987,0.4964,0.4951,0.4909,0.4984,0.4842,0.4913,0.4857,0.4884,0.4602,0.4878,0.4128,0.4726,0.4695
2,0.4231,0.4497,0.4706,0.4716,0.4806,0.4862,0.4872,0.4968,0.4997,0.4986,0.4972,0.5014,0.5012,0.501,0.5007,0.499,0.5041,0.4896,0.4974,0.4807,0.4946,0.4656,0.4982,0.4256,0.479,0.483
3,0.4329,0.4533,0.4729,0.4717,0.4829,0.4829,0.4876,0.4896,0.4938,0.4956,0.4943,0.4936,0.4901,0.4905,0.4896,0.488,0.4896,0.4742,0.4877,0.4769,0.489,0.4519,0.4857,0.4448,0.4747,0.4777
4,0.4258,0.4498,0.4624,0.4725,0.4836,0.4843,0.4834,0.4961,0.4915,0.4981,0.496,0.4926,0.4974,0.491,0.4965,0.483,0.4967,0.4767,0.4978,0.4751,0.4866,0.4634,0.4876,0.4199,0.47,0.4796
5,0.4209,0.454,0.4626,0.4738,0.4815,0.4805,0.4924,0.4922,0.4959,0.4973,0.4973,0.4994,0.4914,0.4945,0.4971,0.4909,0.5045,0.4891,0.492,0.4796,0.4955,0.457,0.4835,0.4189,0.4772,0.4828
6,0.4278,0.4573,0.4728,0.4731,0.4775,0.4844,0.4903,0.4948,0.4978,0.4981,0.499,0.4971,0.4962,0.4918,0.497,0.4918,0.4972,0.4894,0.4975,0.4791,0.4925,0.4687,0.4914,0.4293,0.4793,0.4757
7,0.4272,0.4534,0.4622,0.4694,0.4741,0.4719,0.4854,0.4849,0.4811,0.4888,0.4868,0.4889,0.4911,0.4883,0.4851,0.4829,0.486,0.4762,0.4864,0.473,0.4831,0.4471,0.4763,0.4219,0.4709,0.4768
8,0.4253,0.4495,0.4598,0.4726,0.4757,0.4808,0.4849,0.4882,0.49,0.4925,0.4891,0.4888,0.4918,0.4892,0.4951,0.4871,0.4945,0.4691,0.4906,0.4681,0.4873,0.4551,0.477,0.4031,0.457,0.4704
9,0.421,0.4558,0.4593,0.4697,0.4727,0.4818,0.4814,0.4896,0.4868,0.4895,0.4815,0.4933,0.4875,0.4889,0.4922,0.4874,0.4922,0.4825,0.4927,0.4765,0.4871,0.4675,0.4765,0.4416,0.476,0.4799
