,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.8455,0.8597,0.8666,0.8702,0.869,0.8732,0.8733,0.8682,0.8781,0.8694,0.8722,0.8552,0.8763,0.8569,0.876,0.8509,0.8709,0.8411,0.8774,0.8408,0.8745,0.815,0.8693,0.5268,0.8603,0.8586
1,0.8503,0.8622,0.8676,0.8684,0.8712,0.8725,0.8717,0.8703,0.873,0.8677,0.874,0.8605,0.8739,0.8621,0.8714,0.8503,0.8719,0.8348,0.8735,0.8354,0.871,0.7788,0.8669,0.405,0.8556,0.8611
2,0.8544,0.8608,0.8659,0.8702,0.8699,0.8733,0.8756,0.8777,0.8792,0.8754,0.8816,0.8658,0.882,0.8579,0.8727,0.836,0.8744,0.8513,0.8762,0.8304,0.8731,0.8137,0.8725,0.6916,0.8666,0.8673
3,0.8529,0.8637,0.8634,0.8664,0.8739,0.8752,0.8776,0.8717,0.8723,0.8677,0.8753,0.8575,0.8744,0.8566,0.8708,0.8445,0.87,0.8473,0.8758,0.8325,0.8737,0.7622,0.8632,0.711,0.857,0.8635
4,0.85,0.8625,0.8646,0.8647,0.8715,0.873,0.8723,0.873,0.8711,0.8734,0.8781,0.8659,0.8769,0.8597,0.8777,0.8619,0.8789,0.8465,0.8764,0.845,0.873,0.8086,0.8704,0.4954,0.8628,0.8695
5,0.8539,0.8632,0.8675,0.8685,0.8702,0.8747,0.8783,0.8746,0.8757,0.8704,0.8771,0.8653,0.8731,0.8431,0.8763,0.842,0.8728,0.8379,0.8726,0.8198,0.8673,0.7394,0.8632,0.586,0.8586,0.8671
6,0.8502,0.8568,0.8655,0.8699,0.8717,0.8675,0.8714,0.8697,0.8744,0.8681,0.8747,0.8621,0.8772,0.8502,0.8707,0.83,0.8719,0.8376,0.867,0.7677,0.8736,0.7961,0.8644,0.7344,0.8638,0.8695
7,0.8499,0.8637,0.867,0.8694,0.8738,0.8722,0.874,0.8746,0.8764,0.8648,0.8768,0.8653,0.8737,0.8588,0.8759,0.8478,0.8721,0.8359,0.8691,0.7575,0.8662,0.6841,0.8669,0.6649,0.8643,0.8664
8,0.8492,0.8596,0.8558,0.866,0.8628,0.8705,0.8738,0.8693,0.8754,0.8646,0.8737,0.863,0.874,0.8591,0.8747,0.8545,0.8736,0.8467,0.8732,0.7187,0.8652,0.8099,0.8635,0.5487,0.8521,0.8595
9,0.8499,0.8598,0.8685,0.8658,0.8731,0.8706,0.876,0.875,0.8776,0.8748,0.8772,0.8673,0.8775,0.8535,0.8756,0.8407,0.8744,0.8186,0.8702,0.8085,0.8739,0.704,0.8667,0.6246,0.8588,0.8602
