,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.3324333429336548,0.2192460149526596,0.1707052737474441,0.1484189629554748,0.1317753940820694,0.1190220192074775,0.1125465705990791,0.10309,0.1024566888809204,0.09558,0.101846344769001,0.08898,0.0925964564085006,0.09136,0.090396262705326,0.08387,0.092099443078041,0.08464,0.0881729647517204,0.08787,0.0882238298654556,0.08727,0.0891562551259994,0.0897,0.0913980603218078,0.09389,0.0920243188738823,0.09023,0.0916856825351715,0.09271,0.0914040133357048,0.10146,0.0894299298524856,0.09837,0.0933310687541961,0.10161,0.1013516262173652,0.11877,0.0990395173430442,0.11352,0.0976680517196655,0.15856,0.10997024923563,0.21232,0.1233670189976692,0.1193260848522186
1,0.3307532370090484,0.2164527028799057,0.1639234572649002,0.1365909427404403,0.1244141086935997,0.1153800636529922,0.1058106943964958,0.09466,0.0970188230276107,0.09046,0.091033399105072,0.08308,0.091747909784317,0.08398,0.0878612324595451,0.08521,0.0882793068885803,0.08383,0.0874151438474655,0.08225,0.0878324434161186,0.08093,0.0801673308014869,0.08304,0.083976425230503,0.08776,0.0886332094669342,0.08666,0.0827701389789581,0.08359,0.0844628363847732,0.08433,0.0800535380840301,0.0907,0.0877783671021461,0.09752,0.0920174643397331,0.10611,0.0922590419650077,0.10221,0.0935254767537117,0.15017,0.1071541160345077,0.23239,0.1142757683992385,0.1088999137282371
2,0.3284348249435425,0.2133453637361526,0.1689271032810211,0.1422963738441467,0.1240593716502189,0.1218960955739021,0.1092126220464706,0.10154,0.107021726667881,0.09587,0.0993070974946022,0.09183,0.0948408097028732,0.09155,0.0939806327223777,0.0873,0.0912813320755958,0.089,0.0936727523803711,0.08503,0.0834086462855339,0.08747,0.0910137221217155,0.08684,0.0878147706389427,0.08678,0.0889084190130233,0.08827,0.0874020457267761,0.09448,0.0939633473753929,0.09948,0.0922881886363029,0.10058,0.0965006574988365,0.11358,0.1008274555206298,0.11311,0.104076437652111,0.12602,0.1089930683374404,0.1425,0.1121947616338729,0.23205,0.1330477446317672,0.1281290650367736
3,0.3273598253726959,0.2138780951499939,0.1639042943716049,0.144051969051361,0.1283606141805648,0.1157710701227188,0.1108951419591903,0.09916,0.1044910624623298,0.09484,0.094696432352066,0.08899,0.0937816128134727,0.08786,0.0927600711584091,0.08618,0.0890187099575996,0.0847,0.0885965973138809,0.0854,0.0870440378785133,0.08554,0.0848869010806083,0.08631,0.0898745730519294,0.08951,0.0857316255569458,0.08895,0.0915917009115219,0.0937,0.0893081575632095,0.09486,0.0951386019587516,0.11037,0.0947310030460357,0.10766,0.0932091996073722,0.11022,0.0979780480265617,0.11373,0.1008771508932113,0.2117,0.1114359349012374,0.21098,0.1265307813882827,0.1173823103308677
4,0.3349109888076782,0.2137449234724044,0.1717571914196014,0.1469755917787552,0.1263833791017532,0.1194930896162986,0.1133795157074928,0.10325,0.1009717807173729,0.10047,0.1025633811950683,0.09248,0.0988529399037361,0.09315,0.1009642109274864,0.09644,0.0970121845602989,0.09447,0.0991392210125923,0.09558,0.0971693024039268,0.09727,0.0988236293196678,0.09935,0.0943957790732383,0.10145,0.0973662957549095,0.10039,0.0990961641073226,0.09278,0.0995338708162307,0.10527,0.1003970652818679,0.10265,0.0992394536733627,0.11599,0.0996801182627677,0.11739,0.0982785671949386,0.11854,0.103964477777481,0.15399,0.1087728664278984,0.20388,0.1230045408010482,0.1176704466342926
5,0.3271336257457733,0.215246096253395,0.1691714525222778,0.1447025090456009,0.1248947903513908,0.114469900727272,0.1130672618746757,0.09887,0.1007827967405319,0.09206,0.0978463515639305,0.09114,0.0936937406659126,0.09055,0.0907999351620674,0.0876,0.0940541699528694,0.09134,0.0917757526040077,0.09065,0.0971829369664192,0.08764,0.0929274186491966,0.09065,0.1033071801066398,0.09065,0.0892386734485626,0.09691,0.0938495248556137,0.09412,0.0949110612273216,0.09833,0.0947149097919464,0.10165,0.0971691384911537,0.10104,0.0929380431771278,0.11787,0.1012621968984603,0.13412,0.1091225817799568,0.14979,0.1102066859602928,0.24102,0.1222254037857055,0.1173859015107154
6,0.323658287525177,0.209806889295578,0.1601967960596084,0.1353901922702789,0.1203885897994041,0.1104513704776763,0.1022549718618393,0.09266,0.0926701202988624,0.08458,0.0907811075448989,0.08453,0.0865472182631492,0.08222,0.0894060581922531,0.08505,0.0830068886280059,0.08251,0.0864777043461799,0.08144,0.085131712257862,0.08261,0.0852456763386726,0.08507,0.0862002596259117,0.08124,0.0883237197995185,0.08453,0.0871384367346763,0.09227,0.0853742584586143,0.09423,0.0864703208208084,0.10014,0.0923977941274643,0.11067,0.0947121977806091,0.13433,0.0980225354433059,0.13198,0.0993760600686073,0.15546,0.1021271273493766,0.18089,0.1119108125567436,0.1135614961385726
7,0.3193889260292053,0.2124507129192352,0.1665804237127304,0.1429310739040374,0.1271636337041854,0.1187373623251915,0.1130610927939415,0.10057,0.1022877022624015,0.09732,0.0990520715713501,0.0937,0.0965940579771995,0.09352,0.098126970231533,0.09084,0.0958497896790504,0.09162,0.0954867303371429,0.09481,0.0956223756074905,0.08979,0.0993199571967125,0.09924,0.0981848537921905,0.10107,0.0981762930750846,0.10352,0.0933711752295494,0.09846,0.0962327048182487,0.10697,0.0991142019629478,0.11215,0.1002998426556587,0.1117,0.0985234826803207,0.12172,0.1021005436778068,0.14884,0.11055239289999,0.18176,0.1109278947114944,0.31221,0.147568330168724,0.1353951394557953
8,0.3286042809486389,0.2154590785503387,0.173806145787239,0.1393659263849258,0.1260711848735809,0.1159785911440849,0.1079907938838005,0.1021,0.0964407250285148,0.09363,0.0932407677173614,0.09146,0.0909117832779884,0.08708,0.0901641845703125,0.08622,0.0896604135632515,0.08595,0.0895074605941772,0.08763,0.0887213200330734,0.08373,0.0871899053454399,0.08659,0.0894042328000068,0.08695,0.0897620841860771,0.09911,0.0928356647491455,0.08968,0.0917243510484695,0.09516,0.0964204519987106,0.10007,0.0928961560130119,0.10002,0.0967454239726066,0.12095,0.1024931892752647,0.12203,0.1029949486255645,0.15225,0.1096638217568397,0.2528,0.1296374201774597,0.1324715614318847
9,0.3188798725605011,0.21126708388328552,0.16772052645683289,0.13790619373321533,0.12453871220350266,0.1133800521492958,0.1099131628870964,0.10239,0.1023058146238327,0.09388,0.09332040697336197,0.09186,0.09368594735860825,0.08586,0.09429415315389633,0.08783,0.09500906616449356,0.08932,0.09077691286802292,0.08993,0.09388851374387741,0.09284,0.09582686424255371,0.09778,0.09743893146514893,0.09669,0.09322118759155273,0.09089,0.09547008574008942,0.09713,0.09668432176113129,0.09933,0.09550624340772629,0.10961,0.09908521175384521,0.10893,0.09967614710330963,0.12152,0.1024494543671608,0.1217,0.11034997552633286,0.1812,0.1227981299161911,0.20618,0.1263442188501358,0.1214245855808258
