,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.4267,0.4528,0.4624,0.474,0.4819,0.4816,0.4841,0.4883,0.4853,0.489,0.4966,0.4829,0.4911,0.4694,0.492,0.4675,0.4852,0.4643,0.4835,0.4494,0.4793,0.4213,0.4747,0.3832,0.466,0.4715
1,0.4259,0.4528,0.4642,0.472,0.4755,0.4758,0.4867,0.4899,0.4934,0.4857,0.4911,0.485,0.4987,0.4726,0.4922,0.4814,0.4925,0.451,0.4842,0.4491,0.4835,0.4283,0.4748,0.3552,0.4566,0.4647
2,0.4255,0.4415,0.4638,0.4727,0.4814,0.4804,0.4818,0.486,0.4864,0.4877,0.4915,0.4861,0.4902,0.4816,0.4895,0.4721,0.4922,0.4651,0.4875,0.4508,0.489,0.4491,0.4793,0.3061,0.4542,0.4625
3,0.4209,0.4519,0.4654,0.4745,0.4851,0.485,0.487,0.4912,0.4884,0.4886,0.4936,0.4849,0.4931,0.4713,0.4942,0.4713,0.4975,0.4596,0.4902,0.431,0.4918,0.4312,0.4817,0.3398,0.4609,0.4696
4,0.4145,0.4537,0.4604,0.4751,0.4794,0.485,0.4792,0.4907,0.4869,0.4917,0.4893,0.4752,0.4913,0.4737,0.4932,0.4648,0.4877,0.4611,0.4854,0.4592,0.4813,0.4292,0.4799,0.3714,0.4619,0.4737
5,0.4241,0.4482,0.4702,0.4755,0.4818,0.4836,0.4963,0.4929,0.4922,0.4916,0.4991,0.4888,0.4948,0.4787,0.4941,0.4738,0.4874,0.4662,0.491,0.4459,0.49,0.4221,0.4758,0.3909,0.463,0.465
6,0.4314,0.4466,0.465,0.4698,0.48,0.4835,0.4786,0.4872,0.4953,0.4909,0.4906,0.4847,0.492,0.4789,0.4946,0.4665,0.4932,0.4703,0.4925,0.4566,0.4841,0.4337,0.484,0.3855,0.4632,0.4664
7,0.4215,0.4551,0.4682,0.4788,0.4881,0.4885,0.4951,0.4936,0.4921,0.4906,0.4906,0.4844,0.496,0.4715,0.4884,0.4666,0.4923,0.4589,0.4816,0.4283,0.4818,0.4308,0.476,0.3166,0.4375,0.452
8,0.4249,0.4593,0.4676,0.4798,0.4852,0.483,0.4872,0.4924,0.4872,0.4882,0.4899,0.4886,0.4925,0.4795,0.4895,0.4659,0.4905,0.4614,0.4863,0.4728,0.488,0.4355,0.4828,0.3327,0.4633,0.4681
9,0.4304,0.4568,0.4688,0.4737,0.4818,0.4844,0.4883,0.4937,0.4897,0.4918,0.4952,0.4788,0.4893,0.4713,0.4886,0.4729,0.4967,0.462,0.4941,0.461,0.4877,0.4203,0.4709,0.4009,0.4641,0.4731
