,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.429,0.4519,0.4629,0.4739,0.4832,0.4861,0.4887,0.4987,0.4922,0.5025,0.4996,0.5018,0.4948,0.4943,0.4991,0.4909,0.5011,0.4971,0.4929,0.4868,0.4955,0.4852,0.4902,0.4307,0.4748,0.4754
1,0.4266,0.4529,0.4677,0.4797,0.4832,0.4878,0.492,0.4949,0.4908,0.4947,0.4931,0.4888,0.4907,0.4964,0.4999,0.4916,0.4907,0.4834,0.486,0.4797,0.49,0.4618,0.4807,0.4191,0.4647,0.4623
2,0.4336,0.4591,0.4712,0.4768,0.4825,0.488,0.4915,0.4999,0.4974,0.5011,0.4996,0.5041,0.4923,0.4895,0.492,0.4983,0.4892,0.4881,0.4961,0.4827,0.4946,0.463,0.489,0.422,0.4677,0.4756
3,0.4252,0.4591,0.4728,0.4736,0.4878,0.4842,0.4884,0.5036,0.4968,0.5015,0.493,0.502,0.4911,0.4988,0.5007,0.4966,0.4957,0.499,0.4953,0.4791,0.4993,0.47,0.4896,0.4307,0.4743,0.4781
4,0.4228,0.4509,0.4569,0.4717,0.4708,0.4838,0.4803,0.4902,0.4861,0.4935,0.4929,0.5012,0.4898,0.4988,0.4927,0.4915,0.4971,0.4903,0.494,0.4822,0.4979,0.4594,0.4806,0.4164,0.4682,0.4761
5,0.4333,0.4543,0.4719,0.4725,0.4849,0.4856,0.4858,0.5004,0.4911,0.4948,0.4992,0.4964,0.4999,0.4979,0.4995,0.4901,0.4969,0.4971,0.4959,0.4808,0.4956,0.4698,0.4892,0.4259,0.4727,0.476
6,0.4201,0.4521,0.4685,0.478,0.4869,0.4859,0.4888,0.4988,0.4968,0.504,0.5049,0.496,0.5013,0.4961,0.4994,0.4949,0.4918,0.4988,0.4932,0.4763,0.4901,0.4696,0.486,0.411,0.4675,0.4646
7,0.4292,0.4593,0.4679,0.4676,0.4814,0.4906,0.49,0.4961,0.4929,0.499,0.497,0.4971,0.4977,0.4931,0.4877,0.4927,0.4947,0.4948,0.4907,0.4824,0.4946,0.4709,0.4897,0.4251,0.4707,0.4777
8,0.4337,0.4505,0.4702,0.4742,0.4751,0.4815,0.484,0.4917,0.4907,0.497,0.491,0.4928,0.4885,0.4943,0.4951,0.4894,0.4963,0.4893,0.493,0.467,0.4908,0.4521,0.4817,0.4127,0.4719,0.4738
9,0.4322,0.4478,0.4665,0.4679,0.4755,0.4895,0.4931,0.4913,0.4951,0.4935,0.4913,0.4936,0.4962,0.4959,0.4949,0.4902,0.4921,0.4863,0.4954,0.4743,0.4879,0.477,0.4851,0.4221,0.4753,0.4658
